,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
1010,Tata,Indica V2 Xeta,,2007,Manual,Petrol,"95,000 km",3rd,"1,40,000",karnataka
1011,Honda,Accord,,2005,-,-,"75,000 km",1st,"3,50,000",karnataka
1012,Hyundai,Santro Xing,,2004,Manual,Petrol,"39,400 km",1st,"1,80,000",karnataka
1013,Toyota,Fortuner,,2013,Manual,Diesel,"164,000 km",2nd,"14,25,000",karnataka
1014,Fiat,Linea,,2009,Manual,Diesel,"200,000 km",3rd,"2,35,000",karnataka
1015,Mahindra,Scorpio,,2006,Manual,Diesel,"170,000 km",4th,"2,80,000",karnataka
1016,Audi,Q5,,2014,Automatic,Diesel,"79,000 km",2nd,"18,50,000",karnataka
1017,Toyota,Fortuner,,2012,Manual,Diesel,"112,000 km",1st,"15,75,000",karnataka
1018,Audi,A4,,2009,Automatic,Diesel,"88,000 km",3rd,"9,75,000",karnataka
1019,Maruti Suzuki,Alto 800,,2012,Manual,Petrol,"102,000 km",1st,"2,75,000",karnataka
1020,Ford,Endeavour,,2018,Automatic,Diesel,"21,300 km",1st,"34,45,000",karnataka
1021,Hyundai,Elite i20,,2018,Manual,Petrol,"53,700 km",1st,"6,30,000",karnataka
1022,Hyundai,Santa Fe,,2014,Automatic,Diesel,"16,000 km",1st,"18,50,000",karnataka
1023,Tata,Sumo Gold,,2012,Manual,Diesel,265 km,4th,"3,30,000",karnataka
1024,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"152,000 km",2nd,"2,25,000",karnataka
1025,Maruti Suzuki,Omni,,2008,Manual,Petrol,"115,000 km",2nd,"1,85,000",karnataka
1026,Hyundai,New Elantra,,2012,Manual,Diesel,"108,600 km",2nd,"6,50,000",karnataka
1027,Chevrolet,Spark,,2008,Manual,Petrol,"42,000 km",1st,"1,65,000",karnataka
1028,Chevrolet,Sail,,2013,Manual,Petrol,"75,000 km",1st,"2,85,000",karnataka
1029,Honda,Brio,,2016,Automatic,Petrol,"50,000 km",2nd,"6,35,000",karnataka
1030,Maruti Suzuki,Swift,,2014,Manual,Diesel,"53,000 km",2nd,"5,55,000",karnataka
1031,Maruti Suzuki,Swift,,2009,Manual,Diesel,"83,000 km",1st,"2,95,000",karnataka
1032,Hyundai,Accent,,2008,Manual,Petrol,"76,467 km",2nd,"1,70,000",karnataka
1033,-,-,,-,-,-,-,-,-,karnataka
1034,-,-,,-,-,-,-,-,-,karnataka
1035,BMW,1 Series,,2018,Manual,Petrol,"33,000 km",1st,"29,00,000",karnataka
1036,Ford,Fiesta,,2009,Manual,Petrol,"125,000 km",3rd,"1,50,000",karnataka
1037,Hyundai,Santro,,2007,Manual,Petrol,"80,000 km",3rd,"1,50,000",karnataka
1038,Mahindra,Scorpio,,2013,Manual,Diesel,"133,761 km",2nd,"7,00,000",karnataka
1039,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"48,000 km",1st,"3,20,000",karnataka
1040,Ford,Endeavour,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",karnataka
1041,Ford,Ecosport,,2015,Manual,Petrol,"58,000 km",1st,"7,25,000",karnataka
1042,Audi,A8 L,,2020,Automatic,Petrol,"2,297 km",-,"1,65,00,000",karnataka
1043,Maruti Suzuki,Zen,,1999,Automatic,Petrol,"72,610 km",2nd,"50,000",karnataka
1044,Honda,City ZX,,2016,Automatic,Diesel,"100,000 km",3rd,"2,50,000",karnataka
1045,Hyundai,Grand i10,,2018,Automatic,Petrol,"26,000 km",1st,"6,50,000",karnataka
1046,-,-,,-,-,-,-,-,-,karnataka
1047,Maruti Suzuki,Wagon R,,2012,Manual,Petrol,"58,700 km",1st,"3,55,000",karnataka
1048,Maruti Suzuki,Zen Estilo,,2012,Manual,Petrol,"46,300 km",1st,"2,98,998",karnataka
1049,Maruti Suzuki,Alto K10,,2010,Manual,Petrol,"48,997 km",1st,"2,65,000",karnataka
1050,Toyota,Innova,,2009,Manual,Diesel,"188,293 km",2nd,"6,50,000",karnataka
1051,Maruti Suzuki,Celerio,,2016,Automatic,Petrol,"60,000 km",1st,"5,10,000",karnataka
1052,Maruti Suzuki,800,,2006,Manual,Petrol,"75,000 km",2nd,"95,000",karnataka
1053,Volkswagen,Vento,,2012,Manual,Diesel,"139,000 km",2nd,"4,80,000",karnataka
1054,-,-,,-,-,-,-,-,-,karnataka
1055,Honda,Amaze,,2014,-,-,"36,000 km",1st,"5,40,000",karnataka
1056,Volkswagen,Polo,,2014,-,-,"47,000 km",1st,"6,20,000",karnataka
1057,Hyundai,i20,,2012,Manual,Petrol,"72,000 km",2nd,"4,55,000",karnataka
1058,Tata,Indica V2 Turbo,,2008,Manual,Diesel,"90,000 km",3rd,"99,999",karnataka
1059,Maruti Suzuki,Eeco,,2010,-,-,"83,000 km",1st,"2,70,000",karnataka
1060,Skoda,Rapid,,2012,Manual,Diesel,"76,590 km",2nd,"4,80,000",karnataka
1061,Ford,Ecosport,,2013,Manual,Diesel,"85,000 km",2nd,"5,25,000",karnataka
1062,Toyota,Corolla Altis,,2010,Manual,Petrol,"72,000 km",2nd,"4,20,000",karnataka
1063,Hyundai,Grand i10,,2014,Manual,Petrol,"61,000 km",2nd,"4,10,000",karnataka
1064,Honda,City,,2016,Automatic,Petrol,"26,663 km",1st,"8,50,000",karnataka
1065,Hyundai,Grand i10,,2013,Manual,Petrol,"64,000 km",1st,"4,10,000",karnataka
1066,Chevrolet,Tavera,,2016,Manual,Diesel,"200,000 km",2nd,"6,50,000",karnataka
1067,Tata,Indica V2,,2016,Manual,Diesel,"72,000 km",1st,"1,30,000",karnataka
1068,Hyundai,Accent,,2004,Manual,Petrol,"20,000 km",3rd,"1,22,000",karnataka
1069,Hyundai,i20,,2017,Manual,Diesel,"52,000 km",1st,"7,75,000",karnataka
1070,Toyota,Etios Liva,,2015,Manual,Diesel,"81,000 km",1st,"5,50,000",karnataka
1071,Toyota,Etios,,2018,Manual,Diesel,"82,661 km",1st,"5,50,000",karnataka
1072,Toyota,Etios,,2011,Manual,Petrol,"75,000 km",2nd,"3,95,000",karnataka
1073,Fiat,Palio,,2009,Manual,Petrol,"77,000 km",1st,"1,35,000",karnataka
1074,Tata,Tiago,,2019,Automatic,Petrol,"7,800 km",1st,"6,00,000",karnataka
1075,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"65,000 km",1st,"1,90,000",karnataka
1076,Tata,Nano,,2017,Manual,Petrol,"53,000 km",2nd,"2,15,000",karnataka
1077,Maruti Suzuki,Omni,,1998,Automatic,Petrol,"17,000 km",3rd,"1,15,000",karnataka
1078,Honda,City,,2014,Manual,Diesel,"87,923 km",-,"5,85,000",karnataka
1079,Hyundai,Santro,,2001,Manual,Petrol,"76,500 km",2nd,"1,15,000",karnataka
1080,Hyundai,Grand i10,,2016,Manual,Petrol,"65,425 km",-,"4,91,000",karnataka
1081,Honda,City ZX,,2007,Manual,Petrol,"76,000 km",2nd,"2,45,000",karnataka
1082,Volkswagen,Polo,,2020,Manual,Petrol,"9,000 km",1st,"6,95,000",karnataka
1083,Hyundai,Fluidic Verna,,2019,Manual,Petrol,"13,000 km",2nd,"10,99,000",karnataka
1084,Mahindra,Scorpio,,2011,Manual,Diesel,"111,000 km",1st,"6,00,000",karnataka
1085,Nissan,Micra,,2011,Manual,Diesel,"68,300 km",1st,"3,45,000",karnataka
1086,Honda,City,,2012,Automatic,Petrol,"95,668 km",1st,"6,35,000",karnataka
1087,Maruti Suzuki,Alto,,2004,Manual,Petrol,"144,000 km",4th,"1,15,000",karnataka
1088,Kia,Others,,2020,Manual,Diesel,"9,645 km",1st,"12,90,000",karnataka
1089,Hyundai,EON,,2013,Manual,Petrol,"60,000 km",2nd,"2,40,000",karnataka
1090,Maruti Suzuki,Omni,,2017,Manual,Petrol,"65,000 km",1st,"2,78,000",karnataka
1091,Maruti Suzuki,Swift,,2015,Manual,Petrol,"39,000 km",2nd,"5,00,000",karnataka
1092,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"26,000 km",2nd,"6,95,000",karnataka
1093,Maruti Suzuki,Alto,,2009,Manual,Petrol,"68,200 km",1st,"2,25,000",karnataka
1094,Hyundai,i10,,2010,Manual,Petrol,54 km,1st,"3,25,000",karnataka
1095,Maruti Suzuki,Zen,,1998,Manual,Petrol,"110,000 km",4+,"75,000",karnataka
1096,Chevrolet,Cruze,,2010,Manual,Diesel,"50,000 km",1st,"2,95,000",karnataka
1097,Hyundai,Santro Xing,,2004,Manual,Petrol,"116,522 km",4th,"1,05,000",karnataka
1098,Toyota,Etios,,2011,Manual,Petrol,"39,000 km",1st,"3,90,000",karnataka
1099,Hyundai,i20,,2013,Manual,Petrol,"89,000 km",1st,"4,55,000",karnataka
1100,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"76,000 km",2nd,"1,85,000",karnataka
1101,Skoda,Rapid,,2012,Manual,Diesel,"109,374 km",-,"4,20,000",karnataka
1102,Mercedes-Benz,New C-Class,,2015,Automatic,Diesel,"55,971 km",1st,"23,50,000",karnataka
1103,Hyundai,Accent,,2008,Manual,Petrol,"82,000 km",2nd,"2,35,000",karnataka
1104,Hyundai,Getz,,2007,Automatic,Diesel,"106,000 km",3rd,"1,40,000",karnataka
1105,Jaguar,XF,,2014,Automatic,Diesel,"60,000 km",3rd,"27,00,000",karnataka
1106,Honda,Civic,,2008,Automatic,Petrol,"56,000 km",2nd,"3,15,000",karnataka
1107,Maruti Suzuki,Swift,,2007,Manual,Diesel,"89,000 km",3rd,"2,70,000",karnataka
1108,Mahindra,REVAi,,2009,Automatic,Electric,"62,000 km",2nd,"2,50,000",karnataka
1109,Maruti Suzuki,Swift,,2015,Manual,Diesel,"72,000 km",2nd,"5,20,000",karnataka
1110,Mahindra,Xylo,,2014,Manual,Diesel,"72,000 km",2nd,"6,30,000",karnataka
1111,Mahindra,Xylo,,2012,Manual,Diesel,"88,000 km",1st,"4,80,000",karnataka
1112,Hyundai,i10,,2009,Manual,Petrol,"78,000 km",1st,"2,75,000",karnataka
1113,Maruti Suzuki,Swift,,2008,Manual,Diesel,"63,000 km",2nd,"2,75,000",karnataka
1114,Maruti Suzuki,Alto,,2006,Manual,Petrol,"80,000 km",2nd,"1,39,000",karnataka
1115,Maruti Suzuki,Omni,,2006,Manual,Petrol,"220,402 km",2nd,"1,30,000",karnataka
1116,Audi,A4,,2012,Automatic,Diesel,"890,000 km",1st,"9,10,000",karnataka
1117,Maruti Suzuki,Esteem,,1995,Manual,Petrol,"67,989 km",2nd,"75,000",karnataka
1118,Tata,Indigo Ecs,,2017,Manual,Diesel,"12,500 km",3rd,"1,80,000",karnataka
1119,Maruti Suzuki,Ritz,,2011,Manual,Petrol,"111,000 km",3rd,"2,40,000",karnataka
1120,Maruti Suzuki,Swift,,2021,Manual,Petrol,1 km,-,"6,77,712",karnataka
1121,Toyota,Fortuner,,2014,Manual,Diesel,"135,000 km",2nd,"16,75,000",karnataka
1122,Hyundai,Santro,,2001,Manual,Petrol,"90,000 km",3rd,"1,20,000",karnataka
1123,Hyundai,Xcent,,2014,Manual,Diesel,"60,000 km",1st,"5,25,000",karnataka
1124,Mahindra,Xylo,,2012,Manual,Diesel,"83,000 km",2nd,"4,85,000",karnataka
1125,Volvo,V40 Cross Country,,2015,Automatic,Diesel,"63,000 km",1st,"15,50,000",karnataka
1126,Tata,Nano,,2012,Manual,Petrol,"47,000 km",2nd,"1,25,000",karnataka
1127,Hyundai,Grand i10,,2016,Manual,Petrol,"33,000 km",2nd,"4,95,000",karnataka
1128,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
1129,Toyota,Fortuner,,2011,Manual,Diesel,"106,000 km",3rd,"12,75,000",karnataka
1130,Ford,Ikon,,2005,Manual,Petrol,"11,550 km",3rd,"1,00,000",karnataka
1131,Mercedes-Benz,GL-Class,,2015,Automatic,Diesel,"82,000 km",1st,"54,75,000",karnataka
1132,Mercedes-Benz,E-Class,,2014,Automatic,Diesel,"60,000 km",1st,"24,50,000",karnataka
1133,Honda,CR-V,,2009,Manual,Petrol,"85,000 km",2nd,"4,85,000",karnataka
1134,Ford,Fiesta Classic,,2013,Manual,Diesel,"143,000 km",2nd,"2,90,000",karnataka
1135,Datsun,GO,,2014,Manual,Petrol,"49,900 km",1st,"2,95,000",karnataka
1136,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
1137,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
1138,Tata,Indica V2,,2015,Manual,Diesel,"180,000 km",3rd,"1,35,000",karnataka
1139,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
1140,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"18,253 km",1st,"7,40,000",karnataka
1141,Maruti Suzuki,Swift,,2012,Manual,Diesel,"118,000 km",2nd,"4,50,000",karnataka
1142,Honda,City,,2014,Manual,Diesel,"42,000 km",1st,"6,90,000",karnataka
1143,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
1144,Other Brands,Others,,2012,Manual,Diesel,"90,000 km",2nd,"80,000",karnataka
1145,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
1146,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
1147,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
1148,Mahindra,Others,,2014,Manual,Diesel,"130,000 km",1st,"1,30,000",karnataka
1149,Maruti Suzuki,800,,2004,Manual,Petrol,"85,000 km",3rd,"1,40,000",karnataka
1150,Maruti Suzuki,Wagon R Stingray,,2015,Manual,Petrol,"34,000 km",2nd,"4,35,000",karnataka
1151,Mahindra,XUV500,,2019,Manual,Diesel,"33,293 km",1st,"17,90,000",karnataka
1152,Maruti Suzuki,Swift,,2008,Manual,Petrol,"45,000 km",1st,"1,55,000",karnataka
1153,Toyota,Innova,,2013,Manual,Diesel,"122,000 km",1st,"10,00,000",karnataka
1154,Audi,Q3,,2018,Automatic,Diesel,"22,000 km",1st,"32,25,000",karnataka
1155,Honda,Jazz,,2016,Automatic,Petrol,"120,293 km",1st,"5,75,000",karnataka
1156,Mahindra,Others,,2018,Manual,Diesel,"89,500 km",1st,"6,00,000",karnataka
1157,Toyota,Innova,,2007,Manual,Diesel,"125,000 km",3rd,"4,95,000",karnataka
1158,Hyundai,Venue,,2020,Manual,Petrol,"28,000 km",1st,"15,000",karnataka
1159,Jaguar,XE,,2016,Automatic,Petrol,"80,000 km",1st,"24,50,000",karnataka
1160,Honda,Amaze,,2016,Manual,Petrol,"74,803 km",-,"5,15,000",karnataka
1161,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"56,000 km",1st,"5,50,000",karnataka
1162,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
1163,Maruti Suzuki,Swift,,2014,Automatic,Diesel,"54,000 km",2nd,"4,80,000",karnataka
1164,Tata,Indica V2 Turbo,,2008,Manual,Diesel,"90,000 km",3rd,"99,999",karnataka
1165,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
1166,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
1167,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
1168,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
1169,Toyota,Qualis,,2001,Manual,Diesel,"175,000 km",4+,"2,75,000",karnataka
1170,Tata,Nexon,,2019,Manual,Diesel,"36,000 km",1st,"8,50,000",karnataka
1171,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
1172,Hyundai,i20,,2015,Manual,Petrol,"56,000 km",3rd,"5,75,000",karnataka
1173,Honda,City,,2015,Manual,Diesel,"72,000 km",1st,"6,45,000",karnataka
1174,Hyundai,i20,,2012,Manual,Petrol,"72,000 km",2nd,"4,55,000",karnataka
1175,Maruti Suzuki,Omni,,2009,Manual,LPG,"95,000 km",4th,"1,35,000",karnataka
1176,Maruti Suzuki,Alto 800,,2012,Manual,Petrol,"102,000 km",1st,"2,75,000",karnataka
1177,Toyota,Qualis,,2000,Manual,Diesel,"160,000 km",4th,"2,10,000",karnataka
1178,Maruti Suzuki,Ciaz S,,2015,Manual,Diesel,"63,000 km",2nd,"6,90,000",karnataka
1179,Maruti Suzuki,Swift Dzire Tour,,2017,Manual,Diesel,"107,300 km",1st,"3,15,000",karnataka
1180,Hyundai,Verna,,2008,Manual,Petrol,"69,000 km",2nd,"2,39,000",karnataka
1181,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"76,000 km",1st,"1,99,999",karnataka
1182,Hyundai,Accent,,2010,Manual,Petrol,"42,000 km",1st,"2,35,000",karnataka
1183,Honda,CR-V,,2007,Manual,Petrol,"122,000 km",1st,"4,75,000",karnataka
1184,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"96,000 km",1st,"8,20,000",karnataka
1185,Mahindra,XUV500,,2019,Manual,Diesel,"60,000 km",1st,"17,75,000",karnataka
1186,Hyundai,EON,,2017,Manual,Petrol,"27,000 km",2nd,"3,65,000",karnataka
1187,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,55,000",karnataka
1188,Maruti Suzuki,Omni,,2008,Manual,LPG,"156,000 km",4th,"1,25,000",karnataka
1189,Hyundai,EON,,2018,Manual,Petrol,"75,000 km",1st,"3,50,000",karnataka
1190,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
1191,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
1192,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
1193,Hyundai,Grand i10,,2014,Manual,Petrol,"61,000 km",2nd,"4,10,000",karnataka
1194,Hyundai,i10,,2009,Manual,Petrol,"44,850 km",2nd,"2,65,000",karnataka
1195,Volkswagen,Vento,,2012,Manual,Diesel,"139,000 km",2nd,"4,80,000",karnataka
1196,Tata,Indica E V2,,2006,Automatic,Diesel,"15,324 km",4+,"70,000",karnataka
1197,Volkswagen,Tiguan,,2019,Automatic,Diesel,"33,000 km",1st,"32,00,000",karnataka
1198,Toyota,Etios,,2019,Manual,Diesel,"66,035 km",1st,"6,00,000",karnataka
1199,Maruti Suzuki,Alto,,2012,Manual,Petrol,"49,000 km",1st,"2,75,000",karnataka
1200,Maruti Suzuki,Swift,,2006,Manual,Petrol,"68,000 km",1st,"3,50,000",karnataka
1201,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
1202,-,-,,-,-,-,-,-,-,karnataka
1203,Renault,Duster,,2013,Manual,Diesel,"69,000 km",1st,"6,45,000",karnataka
1204,Mahindra,Quanto,,2012,Manual,Diesel,"85,000 km",1st,"3,60,000",karnataka
1205,Volkswagen,Polo,,2010,Manual,Petrol,"119,000 km",1st,"2,85,000",karnataka
1206,Hyundai,i20,,2009,Manual,Diesel,"71,000 km",3rd,"3,35,000",karnataka
1207,Maruti Suzuki,Swift,,2005,Manual,Petrol,"74,000 km",3rd,"2,25,000",karnataka
1208,Toyota,Innova Crysta,,2018,Manual,Diesel,"41,000 km",1st,"18,25,000",karnataka
1209,BMW,X1,,2013,Automatic,Diesel,"80,000 km",1st,"15,25,000",karnataka
1210,Nissan,Terrano,,2013,Manual,Diesel,"73,000 km",1st,"6,90,000",karnataka
1211,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"46,000 km",1st,"6,50,000",karnataka
1212,Hyundai,Santro Xing,,2005,Manual,Petrol,"84,000 km",3rd,"1,65,000",karnataka
1213,Toyota,Innova,,2012,Manual,Diesel,"85,433 km",1st,"9,75,000",karnataka
1214,Honda,City ZX,,2005,Manual,Petrol,"62,000 km",1st,"1,95,000",karnataka
1215,Jaguar,F-Pace,,2018,Automatic,Diesel,"46,000 km",1st,"52,75,000",karnataka
1216,Nissan,Micra,,2010,Manual,Petrol,"80,000 km",4th,"2,99,000",karnataka
1217,Toyota,Etios,,2011,Manual,Petrol,"75,000 km",2nd,"3,95,000",karnataka
1218,Toyota,Innova Crysta,,2018,Automatic,Diesel,"80,000 km",1st,"22,49,000",karnataka
1219,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"59,430 km",1st,"9,25,000",karnataka
1220,Honda,CR-V,,2007,Manual,Petrol,"82,000 km",4th,"3,75,000",karnataka
1221,Hyundai,Verna,,2013,Manual,Diesel,"79,000 km",1st,"4,99,000",karnataka
1222,Tata,Zest,,2015,Automatic,Diesel,"83,000 km",2nd,"3,85,000",karnataka
1223,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"18,666 km",1st,"5,90,000",karnataka
1224,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"71,000 km",1st,"6,20,000",karnataka
1225,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"33,000 km",2nd,"2,95,000",karnataka
1226,Hyundai,Elite i20,,2015,Manual,Petrol,"76,000 km",1st,"6,10,000",karnataka
1227,Chevrolet,Optra Magnum,,2011,Manual,Diesel,"77,702 km",1st,"3,75,000",karnataka
1228,Maruti Suzuki,Alto,,2008,Manual,Petrol,"32,000 km",1st,"2,10,000",karnataka
1229,Maruti Suzuki,Swift,,2012,Manual,Diesel,"75,000 km",2nd,"4,25,000",karnataka
1230,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"70,000 km",1st,"2,10,000",karnataka
1231,Toyota,Innova,,2009,Manual,Diesel,"185,000 km",2nd,"7,25,000",karnataka
1232,Hyundai,i20,,2010,Manual,Petrol,"73,000 km",2nd,"3,65,000",karnataka
1233,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",2nd,"4,25,000",karnataka
1234,Mercedes-Benz,New C-Class,,2016,Automatic,Diesel,"100,000 km",1st,"24,75,000",karnataka
1235,Honda,City,,2001,Manual,Petrol,"82,000 km",3rd,"2,10,000",karnataka
1236,Hyundai,i20,,2010,Automatic,Petrol,"92,000 km",1st,"4,25,000",karnataka
1237,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"72,000 km",1st,"3,65,000",karnataka
1238,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"27,000 km",2nd,"6,25,000",karnataka
1239,Maruti Suzuki,Alto,,2003,Manual,Petrol,"200,000 km",1st,"1,35,000",karnataka
1240,Maruti Suzuki,Swift,,2020,Manual,Petrol,"32,000 km",1st,"6,85,000",karnataka
1241,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"16,329 km",-,"8,75,000",karnataka
1242,-,-,,-,-,-,-,-,-,karnataka
1243,Mahindra,Xylo,,2014,Manual,Diesel,"87,292 km",1st,"5,10,000",karnataka
1244,Mini,Cooper Countryman,,2013,Automatic,Diesel,"46,000 km",2nd,"17,50,000",karnataka
1245,Ford,Endeavour,,2017,Automatic,Diesel,"79,680 km",1st,"24,75,000",karnataka
1246,Maruti Suzuki,Swift,,2007,Manual,Petrol,"61,000 km",1st,"2,90,000",karnataka
1247,Hyundai,EON,,2012,Manual,Petrol,"76,000 km",1st,"3,10,000",karnataka
1248,Hyundai,EON,,2014,Manual,Petrol,"58,888 km",2nd,"3,10,000",karnataka
1249,Maruti Suzuki,Zen,,2005,Manual,Petrol,"83,000 km",4th,"1,65,000",karnataka
1250,Mahindra,XUV500,,2015,Manual,Diesel,"72,000 km",1st,"13,75,000",karnataka
1251,Ford,Figo,,2012,Manual,Petrol,"78,924 km",1st,"3,45,000",karnataka
1252,Maruti Suzuki,Swift,,2009,Manual,Diesel,"160,000 km",3rd,"3,35,000",karnataka
1253,Skoda,Fabia,,2008,Manual,Petrol,"65,000 km",1st,"2,85,000",karnataka
1254,Renault,Duster,,2012,Manual,Diesel,"95,000 km",1st,"6,75,000",karnataka
1255,Volkswagen,Ameo,,2016,Automatic,Diesel,"41,000 km",1st,"6,45,000",karnataka
1256,Maruti Suzuki,Alto,,2010,Manual,Diesel,"73,000 km",1st,"2,25,000",karnataka
1257,Volkswagen,Polo,,2013,Automatic,Petrol,"73,000 km",2nd,"5,45,000",karnataka
1258,Hyundai,i10,,2009,Manual,Petrol,"79,000 km",2nd,"2,89,000",karnataka
1259,Volkswagen,Polo,,2019,Manual,Petrol,"16,900 km",1st,"8,90,000",karnataka
1260,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"52,000 km",1st,"7,25,000",karnataka
1261,Toyota,Etios,,2011,Manual,Petrol,"54,357 km",1st,"4,30,000",karnataka
1262,Tata,Zest,,2015,Automatic,Diesel,"64,000 km",1st,"5,50,000",karnataka
1263,Maruti Suzuki,Omni,,2016,Manual,Petrol,"96,000 km",1st,"2,85,000",karnataka
1264,Mercedes-Benz,GLA Class,,2016,Automatic,Diesel,"70,000 km",1st,"21,00,000",karnataka
1265,Hyundai,Verna,,2015,Manual,Petrol,"59,000 km",1st,"6,50,000",karnataka
1266,-,-,,-,-,-,-,-,-,karnataka
1267,Hyundai,Santro Xing,,2005,Manual,Petrol,"105,000 km",3rd,"1,58,000",karnataka
1268,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"16,400 km",1st,"3,80,000",karnataka
1269,Hyundai,Santro,,2011,Manual,Petrol,"79,000 km",2nd,"2,45,000",karnataka
1270,Hyundai,Creta,,2015,Manual,Diesel,"62,000 km",2nd,"8,50,000",karnataka
1271,Mahindra,Marazzo,,2019,Manual,Diesel,"68,000 km",1st,"7,20,000",karnataka
1272,Ford,Endeavour,,2017,Automatic,Diesel,"31,000 km",1st,"30,00,000",karnataka
1273,Toyota,Innova,,2014,Manual,Diesel,"131,000 km",1st,"12,90,000",karnataka
1274,Ford,Fiesta,,2008,Manual,Diesel,"88,000 km",3rd,"2,20,000",karnataka
1275,Tata,Nexon,,2018,Manual,Diesel,"35,000 km",1st,"10,45,000",karnataka
1276,Toyota,Corolla Altis,,2008,Manual,Petrol,"102,000 km",1st,"4,65,000",karnataka
1277,Maruti Suzuki,Swift,,2010,Manual,Petrol,"69,000 km",2nd,"3,10,000",karnataka
1278,Mahindra,Ssangyong Rexton,,2018,Automatic,Diesel,"45,237 km",1st,"16,95,000",karnataka
1279,Toyota,Fortuner,,2017,Manual,Diesel,"63,000 km",1st,"32,50,000",karnataka
1280,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
1281,Hyundai,EON,,2015,Manual,Petrol,"12,365 km",1st,"2,90,000",karnataka
1282,Maruti Suzuki,S Cross,,2017,Manual,Diesel,"56,000 km",1st,"9,25,000",karnataka
1283,Mahindra,XUV500,,2013,-,-,"40,000 km",1st,"10,00,000",karnataka
1284,Volkswagen,Polo,,2015,Manual,Petrol,"65,000 km",2nd,"4,85,000",karnataka
1285,Mahindra,Bolero,,2011,Manual,Diesel,"125,000 km",2nd,"4,35,000",karnataka
1286,Hyundai,Accent,,2010,Manual,Petrol,"72,000 km",1st,"2,50,000",karnataka
1287,Hyundai,Grand i10,,2013,Manual,Diesel,"67,800 km",2nd,"3,99,999",karnataka
1288,Mercedes-Benz,GLA,,2018,Automatic,Diesel,"20,000 km",1st,"32,00,000",karnataka
1289,Hyundai,Creta,,2017,Manual,Diesel,"75,274 km",1st,"12,85,000",karnataka
1290,Maruti Suzuki,Swift,,2017,Manual,Petrol,"44,000 km",1st,"6,00,000",karnataka
1291,Chevrolet,Spark,,2012,Manual,Petrol,"55,000 km",1st,"2,25,000",karnataka
