,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
1895,Tata,Sumo,,1997,Automatic,Diesel,"100,000 km",3rd,"80,000",Chennai
1896,Honda,City,,2016,Automatic,Petrol,"35,000 km",1st,"8,89,999",Chennai
1897,Maruti Suzuki,Omni,,1998,Manual,LPG,"50,000 km",3rd,"74,999",Chennai
1898,Toyota,Etios,,2018,Manual,Diesel,"65,000 km",1st,"7,90,000",Chennai
1899,Skoda,Rapid,,2013,Manual,Diesel,"98,300 km",3rd,"5,10,000",Chennai
1900,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"13,000 km",1st,"3,45,000",Chennai
1901,Ford,Freestyle,,2018,Manual,Petrol,"20,807 km",1st,"6,60,000",Chennai
1902,Honda,City,,2013,Manual,Petrol,"64,249 km",2nd,"4,55,000",Chennai
1903,Hyundai,Santro Xing,,2007,Manual,Petrol,"65,000 km",3rd,"95,000",Chennai
1904,Maruti Suzuki,Swift,,2020,Automatic,Diesel,"22,500 km",1st,"10,50,000",Chennai
1905,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"160,000 km",1st,"3,40,000",Chennai
1906,Toyota,Etios,,2017,Manual,Diesel,"30,494 km",1st,"7,90,000",Chennai
1907,Renault,Duster,,2013,Manual,Diesel,"80,000 km",1st,"6,25,000",Chennai
1908,Volkswagen,Vento,,2015,Manual,Diesel,"122,000 km",1st,"6,45,000",Chennai
1909,Hyundai,i10,,2008,Manual,Petrol,"62,000 km",2nd,"2,24,999",Chennai
1910,Maruti Suzuki,Swift,,2013,Manual,Diesel,"56,000 km",1st,"4,25,000",Chennai
1911,Mahindra,XUV500,,2011,Manual,Diesel,"130,000 km",3rd,"6,10,000",Chennai
1912,Hyundai,Santro,,1999,Manual,LPG,"72,000 km",2nd,"90,000",Chennai
1913,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,"90,246 km",2nd,"1,90,000",Chennai
1914,Maruti Suzuki,Ciaz,,2020,Automatic,Petrol,"13,000 km",1st,"11,48,999",Chennai
1915,Nissan,Micra,,2013,Manual,Diesel,"34,000 km",1st,"3,95,000",Chennai
1916,-,-,,-,-,-,-,-,-,Chennai
1917,Mahindra,Xylo,,2009,Manual,Diesel,"130,000 km",2nd,"5,00,000",Chennai
1918,Hyundai,i20,,2009,Manual,Petrol,"45,000 km",2nd,"3,29,999",Chennai
1919,Toyota,Fortuner,,2014,-,Diesel,"91,000 km",1st,"17,00,000",Chennai
1920,Maruti Suzuki,Ertiga,,2019,Manual,Petrol,"12,000 km",1st,"9,40,000",Chennai
1921,Toyota,Innova,,2013,Manual,Diesel,"200,000 km",1st,"6,80,000",Chennai
1922,Chevrolet,Cruze,,2010,Manual,Diesel,"88,515 km",1st,"5,00,000",Chennai
1923,Hyundai,i10,,2011,Automatic,Petrol,"49,000 km",2nd,"3,25,000",Chennai
1924,Toyota,Etios,,2012,Automatic,Petrol,"9,600 km",1st,"4,90,000",Chennai
1925,Hyundai,i10,,2011,Automatic,Petrol,"80,000 km",1st,"3,25,000",Chennai
1926,Toyota,Innova,,2015,Manual,Diesel,"140,000 km",1st,"13,95,000",Chennai
1927,Hyundai,i10,,2008,Manual,Petrol,"85,000 km",3rd,"2,30,000",Chennai
1928,Chevrolet,Spark,,2007,Manual,Petrol,"80,000 km",1st,"1,25,000",Chennai
1929,Honda,City ZX,,2007,Manual,Petrol,"150,000 km",1st,"3,25,000",Chennai
1930,Hyundai,Santro,,2010,Manual,CNG & Hybrids,"84,000 km",2nd,"2,50,000",Chennai
1931,Toyota,Innova,,2008,Manual,Diesel,"175,000 km",1st,"6,48,999",Chennai
1932,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1933,Maruti Suzuki,Eeco,,2014,Manual,Petrol,"80,000 km",1st,"3,65,000",Chennai
1934,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"106,000 km",1st,"6,25,000",Chennai
1935,Hyundai,Accent,,2008,Manual,Petrol,"69,000 km",2nd,"1,85,000",Chennai
1936,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,50,000",Chennai
1937,Chevrolet,Cruze,,2011,Manual,Diesel,"60,000 km",2nd,"5,24,999",Chennai
1938,Hyundai,i10,,2012,Automatic,Petrol,"35,000 km",2nd,"3,50,000",Chennai
1939,Jeep,Compass,,2017,Manual,Diesel,"58,000 km",1st,"14,49,999",Chennai
1940,Maruti Suzuki,Baleno,,2019,Manual,Diesel,"27,000 km",1st,"7,70,000",Chennai
1941,Ford,Endeavour,,2016,Manual,Diesel,"98,000 km",1st,"21,50,000",Chennai
1942,Hyundai,Grand i10,,2018,Manual,Diesel,"65,000 km",1st,"3,80,000",Chennai
1943,Hyundai,i20,,2010,Manual,Diesel,"89,000 km",2nd,"3,50,000",Chennai
1944,Tata,Indica V2,,2016,Manual,Diesel,"90,000 km",2nd,"1,49,999",Chennai
1945,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,49,999",Chennai
1946,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"28,000 km",1st,"3,24,999",Chennai
1947,Hyundai,Accent,,2000,Manual,Diesel,"100,000 km",4+,"70,000",Chennai
1948,Toyota,Innova,,2011,Manual,Diesel,"112,222 km",2nd,"20,000",Chennai
1949,Ford,Ecosport,,2014,Manual,Diesel,"85,000 km",2nd,"4,75,000",Chennai
1950,Chevrolet,Beat,,2015,Manual,Diesel,"98,000 km",1st,"2,65,000",Chennai
1951,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1952,Chevrolet,Tavera,,2014,Manual,Diesel,"95,000 km",1st,"5,50,000",Chennai
1953,Maruti Suzuki,Swift Dzire Tour,,2018,Manual,Diesel,"150,000 km",1st,"5,30,000",Chennai
1954,Maruti Suzuki,Swift,,2018,Manual,Petrol,"25,000 km",1st,"5,80,000",Chennai
1955,Renault,Fluence,,2012,Manual,Diesel,"150,000 km",3rd,"3,25,000",Chennai
1956,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"97,000 km",1st,"5,30,000",Chennai
1957,Mahindra,Bolero Pik-Up,,2008,Manual,Diesel,"200,000 km",3rd,"2,35,000",Chennai
1958,Maruti Suzuki,Swift,,2008,Manual,Diesel,"102,000 km",2nd,"3,20,000",Chennai
1959,Mahindra,Scorpio,,2012,Manual,Diesel,"120,000 km",1st,"6,25,000",Chennai
1960,Audi,Q3,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",Chennai
1961,Datsun,GO Plus,,2018,Manual,Petrol,"17,000 km",1st,"4,50,000",Chennai
1962,Hyundai,Grand i10,,2017,-,Diesel,"54,000 km",1st,"3,80,000",Chennai
1963,Hyundai,Elite i20,,2017,Manual,Diesel,"120,000 km",1st,"5,70,000",Chennai
1964,Toyota,Innova,,2013,Manual,Diesel,"200,000 km",1st,"6,80,000",Chennai
1965,Tata,Grande Dicor,,2009,Automatic,Diesel,"3,000 km",2nd,"2,50,000",Chennai
1966,Mahindra,eKUV100,,2016,Manual,Diesel,"26,000 km",1st,"4,00,000",Chennai
1967,Maruti Suzuki,Esteem,,2008,Manual,Petrol,"90,000 km",3rd,"1,50,000",Chennai
1968,Toyota,Innova,,2007,Manual,Diesel,"190,000 km",3rd,"5,25,000",Chennai
1969,Tata,Indica,,2005,Manual,Diesel,"60,000 km",3rd,"80,000",Chennai
1970,Mahindra,XUV500,,2017,Manual,Diesel,"19,451 km",1st,"17,50,000",Chennai
1971,Maruti Suzuki,Eeco,,2018,Manual,Petrol,"50,000 km",2nd,"3,95,000",Chennai
1972,Maruti Suzuki,800,,2001,Manual,Petrol,"64,000 km",2nd,"75,000",Chennai
1973,Tata,Others,,2020,Manual,Diesel,"40,000 km",1st,"4,80,000",Chennai
1974,Maruti Suzuki,Zen,,2004,Manual,Petrol,"92,000 km",2nd,"1,30,001",Chennai
1975,Volkswagen,Jetta,,2011,Manual,Diesel,"83,000 km",2nd,"3,99,999",Chennai
1976,Volkswagen,Polo,,2011,Manual,Petrol,"112,000 km",2nd,"3,90,000",Chennai
1977,Maruti Suzuki,S-Presso,,2020,Manual,Petrol,"3,400 km",1st,"4,80,000",Chennai
1978,Maruti Suzuki,Alto,,2008,Manual,Petrol,"120,000 km",3rd,"1,70,000",Chennai
1979,Tata,Vista,,2010,Manual,Diesel,"180,000 km",1st,"2,40,000",Chennai
1980,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"41,000 km",1st,"3,45,000",Chennai
1981,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,15,000",Chennai
1982,Skoda,Rapid,,2013,Manual,Diesel,"120,000 km",1st,"4,80,000",Chennai
1983,Maruti Suzuki,Others,,2014,Manual,Petrol,"80,000 km",1st,"4,20,000",Chennai
1984,Mahindra,Scorpio,,2006,Automatic,Diesel,"199,668 km",2nd,"81,700",Chennai
1985,Toyota,Innova,,2008,Manual,Diesel,"118,000 km",1st,"5,90,000",Chennai
1986,Ford,Figo,,2012,Manual,Diesel,"62,000 km",2nd,"2,45,000",Chennai
1987,Toyota,Innova Crysta,,2019,Manual,Diesel,"32,000 km",1st,"22,50,000",Chennai
1988,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"97,856 km",2nd,"4,50,000",Chennai
1989,Ambassador,Others,,2020,Manual,LPG,0 km,1st,"40,000",Chennai
1990,Ford,Figo,,2011,Automatic,Diesel,"103,000 km",2nd,"2,35,000",Chennai
1991,Hyundai,Santro Xing,,2004,Manual,Petrol,"140,000 km",2nd,"1,40,000",Chennai
1992,Bajaj,Others,,2012,Manual,LPG,"50,000 km",2nd,"90,000",Chennai
1993,Toyota,Etios,,2014,Manual,Diesel,"175,000 km",2nd,"5,65,000",Chennai
1994,Ford,Figo,,2012,Manual,Diesel,"84,000 km",1st,"3,30,000",Chennai
1995,Tata,Nano GenX,,2017,Automatic,Petrol,"20,000 km",1st,"2,75,000",Chennai
1996,Hyundai,Creta,,2017,Manual,Petrol,"39,000 km",2nd,"8,50,000",Chennai
1997,Hyundai,EON,,2013,-,Petrol,"56,200 km",2nd,"2,60,000",Chennai
1998,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1999,Tata,Indica V2,,2010,Manual,Diesel,"80,476 km",3rd,"1,30,000",Chennai
2000,Mitsubishi,Lancer,,2002,Manual,Petrol,"105,122 km",2nd,"1,00,000",Chennai
2001,Hyundai,Xcent,,2018,Manual,Diesel,"52,000 km",1st,"5,25,000",Chennai
2002,Maruti Suzuki,Baleno,,2006,Manual,Petrol,"135,000 km",2nd,"1,65,000",Chennai
2003,Renault,KWID,,2016,Manual,Petrol,"30,000 km",1st,"3,20,000",Chennai
2004,Bajaj,RE60,,2018,Manual,LPG,"47,000 km",1st,"1,60,000",Chennai
2005,Mahindra,Xylo,,2017,Manual,Diesel,"78,000 km",1st,"6,50,000",Chennai
2006,Toyota,Fortuner,,2015,Manual,Diesel,"150,000 km",1st,"18,50,000",Chennai
2007,Hyundai,i10,,2015,Manual,Petrol,"70,000 km",1st,"3,35,000",Chennai
2008,Toyota,Innova,,2013,Manual,Diesel,"187,000 km",1st,"8,00,000",Chennai
2009,Hyundai,Xcent,,2018,Automatic,Diesel,"91,000 km",1st,"4,65,000",Chennai
2010,Hyundai,Santro,,2010,Manual,Petrol,"135,000 km",1st,"1,90,000",Chennai
2011,Maruti Suzuki,Omni,,2012,Manual,Petrol,"80,000 km",4th,"1,65,000",Chennai
2012,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"98,000 km",2nd,"3,90,000",Chennai
2013,Ford,Fiesta,,2006,Manual,Petrol,"125,000 km",3rd,"1,50,000",Chennai
2014,Hyundai,i20,,2016,Manual,Petrol,"21,238 km",2nd,"5,15,000",Chennai
2015,Honda,Amaze,,2014,Manual,Diesel,"55,000 km",1st,"4,75,000",Chennai
2016,Hyundai,Verna,,2019,Manual,Diesel,"35,000 km",1st,"12,85,000",Chennai
2017,Skoda,Laura,,2010,Manual,Diesel,"245,000 km",1st,"4,00,000",Chennai
2018,Toyota,Innova,,2011,Manual,Diesel,"215,000 km",2nd,"7,65,000",Chennai
2019,Audi,A4,,2011,Automatic,Diesel,"126,000 km",3rd,"10,00,000",Chennai
2020,Toyota,Corolla Altis,,2011,Manual,Diesel,"112,800 km",1st,"5,50,000",Chennai
2021,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"39,000 km",1st,"3,25,000",Chennai
2022,Nissan,Sunny,,2017,Manual,Diesel,"46,531 km",1st,"6,04,802",Chennai
2023,Tata,Manza,,2011,Manual,Petrol,"150,000 km",1st,"1,60,000",Chennai
2024,Hyundai,Creta,,2017,Automatic,Petrol,"56,000 km",1st,"11,65,000",Chennai
2025,Maruti Suzuki,Swift Dzire Tour,,2019,Manual,Diesel,"55,000 km",1st,"5,90,000",Chennai
2026,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"133,000 km",1st,"6,70,000",Chennai
2027,Maruti Suzuki,Swift,,2017,Manual,Diesel,"45,000 km",1st,"6,00,000",Chennai
2028,Renault,KWID,,2018,Manual,Petrol,"41,000 km",1st,"3,74,999",Chennai
2029,Honda,Brio,,2013,-,Petrol,"80,000 km",1st,"3,80,000",Chennai
2030,Maruti Suzuki,Ritz,,2010,Manual,Diesel,"155,000 km",1st,"2,10,000",Chennai
2031,Maruti Suzuki,Swift,,2007,Manual,Diesel,"144,740 km",3rd,"3,00,000",Chennai
2032,Tata,Nano,,2019,Automatic,Petrol,"17,500 km",1st,"2,90,000",Chennai
2033,Hyundai,Xcent,,2017,Manual,Diesel,"61,000 km",2nd,"3,50,000",Chennai
2034,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"46,000 km",1st,"8,50,000",Chennai
2035,Maruti Suzuki,Alto,,2009,Manual,Petrol,"150,000 km",2nd,"1,75,000",Chennai
2036,Mahindra,Xylo,,2015,Manual,Diesel,"120,000 km",1st,"3,80,000",Chennai
2037,Other Brands,Others,,2021,Manual,CNG & Hybrids,"11,111 km",1st,"38,000",Chennai
2038,Mahindra,Others,,2011,Automatic,Diesel,"2,500 km",1st,"3,55,000",Chennai
2039,Maruti Suzuki,Omni,,2015,Manual,LPG,"58,600 km",2nd,"2,65,000",Chennai
2040,-,-,,-,-,-,-,-,-,Chennai
2041,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"17,596 km",1st,"3,30,310",Chennai
2042,Maruti Suzuki,Swift,,2012,Manual,Diesel,"158,000 km",1st,"4,10,000",Chennai
2043,Nissan,Sunny,,2014,Manual,Diesel,"117,000 km",1st,"4,09,000",Chennai
2044,Chevrolet,Spark,,2009,Manual,LPG,"55,000 km",2nd,"1,70,000",Chennai
2045,Maruti Suzuki,Alto,,2009,Manual,Petrol,"47,000 km",2nd,"1,85,000",Chennai
2046,Mercedes-Benz,Ml Class,,2015,Manual,Diesel,"131,000 km",1st,"13,25,000",Chennai
2047,Mahindra,Scorpio,,2012,Manual,Diesel,"110,000 km",1st,"6,25,000",Chennai
2048,Hyundai,Santro Xing,,2009,Manual,Petrol,"88,000 km",3rd,"2,45,000",Chennai
2049,Volkswagen,Jetta,,2013,Automatic,Diesel,"190,000 km",1st,"7,00,000",Chennai
2050,Hyundai,Fluidic Verna,,2012,Manual,Diesel,"100,000 km",2nd,"4,30,000",Chennai
2051,Mahindra,Bolero,,2009,Manual,Diesel,"120,000 km",2nd,"4,00,000",Chennai
2052,Tata,Indica Vista,,2009,Manual,Diesel,"115,823 km",2nd,"1,90,000",Chennai
2053,Mahindra,Scorpio,,2007,Manual,Diesel,"70,000 km",1st,"3,50,000",Chennai
2054,Hyundai,i10,,2011,Manual,Petrol,"42,000 km",2nd,"3,10,000",Chennai
2055,Hyundai,i10,,2011,Manual,Petrol,"40,000 km",1st,"3,10,000",Chennai
2056,Toyota,Innova,,2013,Manual,Diesel,"95,000 km",1st,"12,00,000",Chennai
2057,Hyundai,Santro Xing,,2007,Manual,Petrol,"163,000 km",2nd,"1,75,000",Chennai
2058,Maruti Suzuki,Omni,,2016,Manual,Petrol,"125,000 km",2nd,"2,75,000",Chennai
2059,Hyundai,Accent,,2009,Manual,Petrol,"64,000 km",1st,"1,95,000",Chennai
2060,Hyundai,Xcent,,2020,Manual,Diesel,"7,000 km",1st,"5,90,000",Chennai
2061,Toyota,Innova,,2015,Manual,Diesel,"120,136 km",1st,"14,90,000",Chennai
2062,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"16,000 km",1st,"3,75,000",Chennai
2063,Maruti Suzuki,800,,2001,Manual,Petrol,"70,000 km",1st,"75,000",Chennai
2064,Maruti Suzuki,Swift Dzire,,2021,Manual,Petrol,"31,000 km",1st,"6,00,000",Chennai
2065,Audi,A4,,2009,Automatic,Petrol,"65,000 km",2nd,"8,45,000",Chennai
2066,Maruti Suzuki,Celerio,,2019,Manual,Petrol,"8,990 km",1st,"4,85,000",Chennai
2067,Jeep,Compass,,2017,Manual,Diesel,"37,000 km",1st,"15,50,000",Chennai
2068,Maruti Suzuki,800,,2009,Manual,Petrol,"100,000 km",1st,"1,50,000",Chennai
2069,Maruti Suzuki,Ertiga,,2014,Manual,Diesel,"35,000 km",1st,"7,60,000",Chennai
2070,Ford,Fiesta,,2009,Manual,Diesel,"120,000 km",2nd,"1,65,000",Chennai
2071,Toyota,Innova,,2012,Manual,Diesel,"165,000 km",3rd,"5,75,000",Chennai
2072,Ford,Fiesta,,2010,Manual,Diesel,"68,000 km",3rd,"1,90,000",Chennai
2073,Maruti Suzuki,Ritz,,2013,Manual,Petrol,"84,000 km",2nd,"3,25,000",Chennai
2074,-,-,,-,-,-,-,-,-,Chennai
2075,Maruti Suzuki,Celerio,,2021,Manual,Petrol,"30,820 km",1st,"15,000",Chennai
2076,Hyundai,i20,,2010,Manual,Petrol,"72,000 km",2nd,"2,43,000",Chennai
2077,Tata,Zest,,2020,Manual,Diesel,"49,000 km",1st,"1,30,000",Chennai
2078,Toyota,Qualis,,2004,Manual,Diesel,"200,000 km",2nd,"2,99,999",Chennai
2079,Maruti Suzuki,Zen,,1998,Manual,Petrol,"80,586 km",2nd,"65,000",Chennai
2080,Volvo,V40,,2018,Automatic,Diesel,"59,000 km",1st,"19,50,000",Chennai
2081,Mahindra,Marazzo,,2019,Manual,Diesel,"49,050 km",1st,"13,35,001",Chennai
2082,Honda,City ZX,,2017,Automatic,Petrol,"25,000 km",1st,"11,75,000",Chennai
2083,Mahindra,Xylo,,2018,Manual,Diesel,"93,500 km",1st,"6,90,000",Chennai
2084,Ford,Figo,,2015,Automatic,Diesel,"99,000 km",2nd,"3,25,000",Chennai
2085,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"46,050 km",1st,"3,95,000",Chennai
2086,Maruti Suzuki,Others,,2010,Manual,Diesel,"66,000 km",1st,"5,00,000",Chennai
2087,Bajaj,Others,,2014,Automatic,LPG,"55,000 km",1st,"1,95,000",Chennai
2088,Mahindra,Xylo,,2011,Manual,Diesel,"94,000 km",1st,"5,80,000",Chennai
2089,Mahindra,XUV500,,2016,Manual,Diesel,"96,000 km",1st,"11,85,000",Chennai
2090,Hyundai,i20,,2012,Manual,Diesel,"85,000 km",1st,"3,50,000",Chennai
2091,Ford,Ecosport,,2013,Manual,Diesel,"85,000 km",2nd,"5,00,000",Chennai
2092,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"35,000 km",1st,"7,75,000",Chennai
2093,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"41,000 km",1st,"5,75,000",Chennai
2094,Volkswagen,Polo,,2016,Manual,Petrol,"44,000 km",1st,"5,65,000",Chennai
2095,Hyundai,Grand i10,,2014,Automatic,Petrol,"40,169 km",1st,"4,50,000",Chennai
2096,Mahindra,Scorpio,,2010,Manual,Diesel,"119,000 km",2nd,"4,75,000",Chennai
2097,Toyota,Etios,,2016,Manual,Diesel,"154,000 km",1st,"5,95,000",Chennai
2098,Maruti Suzuki,Ritz,,2016,Manual,Diesel,"110,000 km",1st,"3,10,000",Chennai
2099,Ford,Figo,,2011,Manual,Petrol,"7,600 km",1st,"3,00,000",Chennai
2100,Mahindra,Xylo,,2010,Manual,Diesel,"140,000 km",2nd,"4,50,000",Chennai
2101,Hyundai,Xcent,,2018,Manual,Diesel,"76,000 km",1st,"4,00,000",Chennai
2102,Mahindra,Scorpio,,2008,Manual,Diesel,"115,000 km",2nd,"4,65,000",Chennai
2103,Hyundai,Grand i10,,2014,-,Diesel,"85,500 km",1st,"4,85,000",Chennai
2104,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"110,000 km",1st,"5,25,000",Chennai
2105,Tata,Indica Vista,,2010,Manual,Diesel,"90,000 km",1st,"2,40,000",Chennai
2106,Maruti Suzuki,Alto,,2007,Manual,Petrol,"42,721 km",1st,"1,75,000",Chennai
2107,Volkswagen,Vento,,2015,Manual,Diesel,"45,000 km",1st,"6,50,000",Chennai
2108,Toyota,Fortuner,,2010,Manual,Diesel,"178,000 km",2nd,"10,75,000",Chennai
2109,Volkswagen,Polo,,2016,Manual,Petrol,"18,000 km",1st,"5,75,000",Chennai
2110,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"31,000 km",1st,"3,75,000",Chennai
2111,Maruti Suzuki,Swift,,2014,Manual,Diesel,"98,800 km",1st,"5,80,000",Chennai
2112,Maruti Suzuki,Alto,,2006,Manual,Petrol,"110,000 km",3rd,"1,45,000",Chennai
2113,Mahindra,XUV500,,2015,Manual,Diesel,"96,000 km",2nd,"11,50,000",Chennai
2114,Hyundai,Santro Xing,,2006,Manual,Petrol,"61,000 km",2nd,"1,25,000",Chennai
2115,Mercedes-Benz,CLS-Class,,2013,Automatic,Diesel,"58,000 km",2nd,"14,90,000",Chennai
2116,Maruti Suzuki,Ritz,,2009,-,Diesel,"78,000 km",2nd,"2,85,000",Chennai
2117,Maruti Suzuki,Celerio,,2015,Automatic,Petrol,"75,000 km",1st,"4,15,000",Chennai
2118,Tata,Others,,2016,Manual,Diesel,"58,000 km",2nd,"4,00,000",Chennai
2119,Maruti Suzuki,Omni,,2010,Automatic,LPG,"221,112 km",2nd,"70,000",Chennai
2120,Mahindra,Scorpio,,2008,Manual,Diesel,"80,000 km",1st,"4,25,000",Chennai
2121,Honda,Accord,,2010,Automatic,Petrol,"104,020 km",2nd,"6,75,000",Chennai
2122,Mercedes-Benz,AMG GT,,2013,Automatic,Diesel,"40,000 km",2nd,"13,00,000",Chennai
2123,Mitsubishi,Outlander,,2009,Automatic,Petrol,"73,000 km",3rd,"5,75,000",Chennai
2124,Ford,Figo Aspire,,2016,Manual,Diesel,"64,000 km",2nd,"5,20,000",Chennai
2125,Ford,Figo,,2011,Manual,Diesel,"72,000 km",2nd,"2,05,000",Chennai
2126,Hyundai,Fluidic Verna,,2019,Automatic,Diesel,"35,000 km",1st,"13,23,999",Chennai
2127,Tata,Others,,2019,-,Diesel,"30,000 km",1st,"4,50,000",Chennai
2128,Maruti Suzuki,Estilo,,2009,-,Petrol,"24,000 km",1st,"2,00,000",Chennai
2129,Maruti Suzuki,Swift,,2006,Manual,Petrol,"115,000 km",2nd,"2,68,000",Chennai
2130,Mahindra,Bolero,,2014,Manual,Diesel,"160,000 km",1st,"4,75,000",Chennai
2131,Hyundai,Elantra,,2013,Automatic,Petrol,"80,000 km",2nd,"8,85,000",Chennai
2132,Hyundai,Getz,,2006,Manual,Petrol,"85,000 km",2nd,"85,000",Chennai
2133,Premier,Rio,,2011,Manual,Diesel,"98,000 km",1st,"2,15,000",Chennai
2134,Hyundai,Elantra,,2006,Manual,Diesel,"165,000 km",2nd,"1,45,000",Chennai
2135,Hyundai,Santro Xing,,2003,Manual,Petrol,"101,378 km",4th,"1,55,000",Chennai
2136,Honda,City,,2002,Manual,Petrol,"100,000 km",1st,"1,85,000",Chennai
2137,Maruti Suzuki,Baleno,,2017,-,Diesel,"65,000 km",1st,"6,50,000",Chennai
2138,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"116,000 km",2nd,"4,99,999",Chennai
2139,Tata,Venture,,2017,Manual,Diesel,"54,000 km",2nd,"3,49,999",Chennai
2140,Renault,KWID,,2016,Manual,Petrol,"21,000 km",1st,"3,00,000",Chennai
2141,Ford,Figo,,2010,Manual,Diesel,"100,353 km",-,"2,50,000",Chennai
2142,Maruti Suzuki,Swift Dzire Tour,,2018,-,Diesel,"78,000 km",1st,"5,60,000",Chennai
2143,Maruti Suzuki,800,,1997,Manual,Petrol,"60,000 km",3rd,"35,000",Chennai
2144,Maruti Suzuki,Eeco,,2013,Manual,Petrol,"27,000 km",1st,"3,10,000",Chennai
2145,Toyota,Innova,,2007,Manual,Diesel,"185,000 km",2nd,"4,95,000",Chennai
2146,Maruti Suzuki,Omni,,2008,Manual,LPG,"89,000 km",2nd,"1,35,000",Chennai
2147,Force Motors,Force One,,2014,Manual,Diesel,100 km,2nd,"5,50,000",Chennai
2148,Maruti Suzuki,Swift,,2010,Manual,Diesel,"140,000 km",2nd,"4,00,000",Chennai
2149,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"74,000 km",1st,"2,90,000",Chennai
2150,Honda,City ZX,,2008,Manual,LPG,1 km,4th,"3,30,000",Chennai
2151,Ford,Fiesta Classic,,2015,Manual,Diesel,"100,552 km",1st,"3,50,000",Chennai
2152,Hyundai,Grand I 10,,2010,Manual,Petrol,"100,000 km",2nd,"2,55,000",Chennai
2153,Maruti Suzuki,Alto,,2008,Automatic,Petrol,"78,000 km",2nd,"1,20,000",Chennai
2154,Chevrolet,Optra Magnum,,2009,Automatic,Diesel,"130,000 km",2nd,"1,90,000",Chennai
2155,Hyundai,Verna,,2008,Manual,Petrol,"54,000 km",2nd,"2,10,000",Chennai
2156,Tata,Vista,,2009,Manual,Diesel,"155,000 km",1st,"89,000",Chennai
2157,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"96,900 km",2nd,"4,60,000",Chennai
2158,Maruti Suzuki,Baleno,,2017,Manual,Diesel,"48,950 km",2nd,"5,99,990",Chennai
2159,Chevrolet,Beat,,2012,Manual,Diesel,"114,000 km",2nd,"1,42,000",Chennai
2160,Maruti Suzuki,Swift Dzire,,2017,Manual,Diesel,"15,500 km",1st,"7,25,000",Chennai
2161,Toyota,Etios,,2012,Manual,Petrol,"9,600 km",1st,"4,90,000",Chennai
2162,Hyundai,Grand i10,,2018,Manual,Diesel,"58,000 km",1st,"3,50,000",Chennai
2163,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"58,500 km",2nd,"5,70,000",Chennai
2164,Tata,Zest,,2016,Manual,Diesel,"130,000 km",1st,"5,00,000",Chennai
2165,Toyota,Etios,,2015,Manual,Diesel,"155,000 km",2nd,"8,50,000",Chennai
2166,Maruti Suzuki,Wagon R Duo,,2007,Manual,Petrol,"73,658 km",2nd,"1,69,999",Chennai
2167,Toyota,Innova,,2007,Manual,Diesel,"200,000 km",3rd,"4,10,000",Chennai
2168,Mahindra,Bolero,,2011,Manual,Diesel,"90,000 km",2nd,"4,55,000",Chennai
2169,Toyota,Qualis,,2001,Manual,Diesel,"289,643 km",2nd,"1,65,000",Chennai
2170,Hyundai,i20,,2010,Manual,Petrol,"60,000 km",1st,"3,30,000",Chennai
2171,Nissan,Micra,,2012,Manual,Diesel,"90,000 km",3rd,"2,55,000",Chennai
2172,Hyundai,EON,,2017,Manual,Petrol,"28,000 km",1st,"4,00,000",Chennai
2173,Tata,Indica Vista,,2010,Manual,Diesel,"166,000 km",2nd,"1,50,000",Chennai
2174,Ford,Figo,,2012,Manual,Diesel,"81,057 km",2nd,"2,20,000",Chennai
