,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
911,Jeep,Compass,,2019,-,Petrol,"27,000 km",-,"17,60,000",kerala
912,Hyundai,i20,,2014,Manual,Diesel,"10,000 km",1st,"17,000",kerala
913,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"50,000",kerala
914,Force Motors,Others,,2011,Manual,Diesel,"55,000 km",2nd,"4,50,000",kerala
915,Jaguar,XJ,,2017,-,-,55 km,-,"20,000",kerala
916,Maruti Suzuki,Wagon R,,2008,-,-,"47,413 km",1st,"2,15,000",kerala
917,Mahindra,Bolero Power Plus,,2017,Manual,Diesel,"68,000 km",1st,"7,75,000",kerala
918,Datsun,Redi Go,,2017,Manual,Petrol,"40,000 km",1st,"2,10,000",kerala
919,Mercedes-Benz,E-Class,,2018,-,-,555 km,4+,"1,00,000",kerala
920,Mercedes-Benz,GLE Class,,2017,Automatic,Diesel,"77,000 km",1st,"46,00,000",kerala
921,Toyota,Innova Crysta,,2017,-,Diesel,"36,000 km",2nd,"17,50,000",kerala
922,Datsun,GO,,2015,Manual,Petrol,"22,000 km",1st,"2,35,000",kerala
923,Maruti Suzuki,800,,2008,Manual,Petrol,"68,000 km",2nd,"89,000",kerala
924,Maruti Suzuki,Swift,,2010,Manual,Petrol,"75,000 km",2nd,"2,65,000",kerala
925,Toyota,Etios,,2014,Manual,Diesel,"125,000 km",2nd,"3,75,000",kerala
926,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"47,000 km",2nd,"1,95,000",kerala
927,Chevrolet,Beat,,2012,Manual,Diesel,"78,000 km",4th,"1,18,000",kerala
928,Maruti Suzuki,Omni,,2002,Manual,Petrol,0 km,2nd,"55,000",kerala
929,Maruti Suzuki,Swift,,2011,Manual,Diesel,"112,529 km",1st,"3,40,000",kerala
930,Hyundai,EON,,2014,Manual,Petrol,"56,000 km",1st,"2,65,000",kerala
931,Toyota,Innova,,2012,Manual,Diesel,"75,000 km",1st,"7,35,000",kerala
932,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"133,000 km",3rd,"2,40,000",kerala
933,Hyundai,Elite i20,,2017,Manual,Diesel,"85,000 km",2nd,"6,50,000",kerala
934,Tata,Indica V2 Xeta,,2008,Manual,Petrol,"49,906 km",1st,"90,000",kerala
935,Maruti Suzuki,Wagon R,,2016,Manual,Petrol,"76,000 km",2nd,"3,45,000",kerala
936,Maruti Suzuki,Alto,,2010,Manual,Petrol,"150,000 km",1st,"1,29,000",kerala
937,-,-,,-,-,-,-,-,-,kerala
938,-,-,,-,-,-,-,-,-,kerala
939,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"78,000 km",2nd,"1,70,000",kerala
940,Mahindra,Thar,,2017,Manual,Diesel,"30,000 km",-,"8,90,000",kerala
941,BMW,3 Series,,2010,Automatic,Diesel,"89,000 km",2nd,"9,50,000",kerala
942,BMW,X5,,2017,Automatic,Diesel,"45,000 km",1st,"62,00,000",kerala
943,Ford,Fiesta,,2007,Manual,Diesel,"140,000 km",2nd,"1,50,000",kerala
944,Maruti Suzuki,Wagon R 1.0,,2019,Manual,Petrol,"11,000 km",1st,"5,15,000",kerala
945,Maruti Suzuki,800,,1997,Manual,Petrol,"69,644 km",3rd,"50,000",kerala
946,Renault,Duster,,2019,Manual,Diesel,"28,000 km",1st,"8,40,000",kerala
947,Chevrolet,Beat,,2011,Manual,Diesel,"75,000 km",2nd,"1,40,000",kerala
948,Maruti Suzuki,Ritz,,2016,Manual,Diesel,"40,000 km",1st,"2,50,000",kerala
949,Maruti Suzuki,Alto 800,,2013,Manual,Petrol,"14,000 km",1st,"2,10,000",kerala
950,Maruti Suzuki,Swift,,2018,Automatic,Diesel,"10,000 km",1st,"3,75,000",kerala
951,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"120,000 km",2nd,"1,15,000",kerala
952,Hyundai,EON,,2011,Manual,Petrol,"81,339 km",2nd,"1,90,000",kerala
953,Maruti Suzuki,Swift Dzire Tour,,2014,Manual,Diesel,"246,000 km",1st,"2,45,000",kerala
954,Maruti Suzuki,800,,2016,Manual,Petrol,"49,000 km",2nd,"2,62,500",kerala
955,Maruti Suzuki,800,,2004,Manual,Petrol,"36,500 km",1st,"45,000",kerala
956,Datsun,GO,,2014,Manual,Petrol,"29,622 km",1st,"1,85,000",kerala
957,Ashok Leyland,Stile,,2018,Manual,Diesel,"33,000 km",2nd,"6,75,000",kerala
958,Maruti Suzuki,Swift,,2006,Manual,Petrol,"99,500 km",3rd,"2,00,000",kerala
959,Tata,Indica,,2021,Manual,Diesel,0 km,1st,"15,000",kerala
960,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"16,852 km",1st,"3,35,000",kerala
961,Jaguar,XF,,2015,Automatic,Diesel,"53,000 km",2nd,"28,00,000",kerala
962,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"41,000 km",2nd,"2,40,000",kerala
963,Maruti Suzuki,A-Star,,2009,Manual,Petrol,"95,000 km",2nd,"1,52,000",kerala
964,Maruti Suzuki,Alto,,2005,Manual,Petrol,"90,000 km",3rd,"90,000",kerala
965,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"86,000 km",1st,"5,85,000",kerala
966,Maruti Suzuki,800,,2003,Manual,Petrol,1 km,3rd,"65,000",kerala
967,Ford,Figo,,2016,Manual,Diesel,"29,000 km",1st,"5,10,000",kerala
968,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"75,109 km",2nd,"1,35,000",kerala
969,Maruti Suzuki,Swift Dzire Tour,,2016,-,-,"100,000 km",1st,"3,60,000",kerala
970,Jeep,Compass,,2019,Manual,Petrol,"23,000 km",1st,"18,00,000",kerala
971,Hyundai,Xcent,,2014,Manual,Diesel,"114,000 km",1st,"3,60,000",kerala
972,Maruti Suzuki,Omni,,2000,Manual,Petrol,85 km,4th,"62,000",kerala
973,Hyundai,Accent,,2006,Manual,Petrol,"91,000 km",1st,"1,00,000",kerala
974,Mahindra,Bolero Power Plus,,2015,Manual,Diesel,"73,254 km",2nd,"6,77,000",kerala
975,Mahindra,Scorpio,,2009,Manual,Diesel,"110,000 km",1st,"4,00,000",kerala
976,Maruti Suzuki,Alto,,2001,Manual,Petrol,"87,000 km",1st,"70,000",kerala
977,Volkswagen,Polo,,2015,Manual,Diesel,"89,468 km",2nd,"6,30,000",kerala
978,Mahindra,XUV500,,2018,Automatic,Diesel,"81,000 km",1st,"16,50,000",kerala
979,Maruti Suzuki,Alto,,2002,Manual,Petrol,"160,000 km",3rd,"75,000",kerala
980,Ambassador,Ambassador,,2007,Manual,Diesel,"80,000 km",1st,"75,000",kerala
981,Hyundai,i20,,2020,Manual,Petrol,"3,500 km",1st,"7,85,000",kerala
982,Chevrolet,Beat,,2013,Manual,Diesel,"85,895 km",3rd,"1,38,000",kerala
983,Maruti Suzuki,Stingray,,2015,Manual,Petrol,"74,500 km",2nd,"3,30,000",kerala
984,Toyota,Corolla,,2009,Manual,Petrol,"74,000 km",2nd,"3,11,000",kerala
985,Honda,Jazz,,2018,Manual,Petrol,"20,000 km",1st,"7,00,000",kerala
986,Maruti Suzuki,800,,2001,Manual,Petrol,"97,500 km",2nd,"47,000",kerala
987,Mitsubishi,Lancer,,2005,Manual,Diesel,1 km,1st,"1,25,000",kerala
988,Maruti Suzuki,800,,2001,Manual,Petrol,"67,000 km",2nd,"46,000",kerala
989,Other Brands,Others,,2021,Manual,CNG & Hybrids,0 km,2nd,"6,00,000",kerala
990,Volkswagen,Polo,,2018,Manual,Petrol,"18,678 km",2nd,"6,50,000",kerala
991,Mahindra,Scorpio,,2008,Manual,Diesel,"185,000 km",1st,"3,50,000",kerala
992,Ford,Figo,,2020,Manual,Diesel,"12,000 km",1st,"7,25,000",kerala
993,Maruti Suzuki,Zen,,1998,Manual,Petrol,"54,000 km",3rd,"52,000",kerala
994,Mahindra,Jeep,,2004,Manual,Diesel,"110,000 km",2nd,"2,99,999",kerala
995,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"9,500 km",2nd,"2,35,000",kerala
996,Renault,KWID,,2016,Manual,Petrol,"56,324 km",2nd,"2,75,000",kerala
997,Hyundai,i10,,2011,Manual,Petrol,82 km,2nd,"2,80,000",kerala
998,Maruti Suzuki,Wagon R,,2003,Manual,Petrol,"10,000 km",2nd,"1,05,000",kerala
999,Maruti Suzuki,Alto,,2006,Manual,Petrol,"73,000 km",1st,"85,000",kerala
1000,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"116,320 km",2nd,"4,75,000",kerala
1001,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"16,500 km",1st,"8,25,000",kerala
1002,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"38,650 km",1st,"3,15,000",kerala
1003,Hyundai,Santro Xing,,2010,Manual,Petrol,"76,656 km",3rd,"1,99,000",kerala
1004,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"74,600 km",3rd,"1,00,000",kerala
1005,Mahindra,Scorpio,,2007,Manual,Diesel,"144,000 km",2nd,"2,40,000",kerala
1006,Chevrolet,Aveo,,2006,Automatic,Petrol,"88,000 km",1st,"1,10,000",kerala
1007,Volkswagen,Ameo,,2017,Automatic,Diesel,"45,000 km",1st,"7,50,000",kerala
1008,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,0 km,-,"1,50,000",kerala
1009,Maruti Suzuki,Ignis,,2019,Automatic,Petrol,"17,000 km",1st,"6,00,000",kerala
1010,Ford,Ecosport,,2014,Manual,Diesel,"90,000 km",1st,"5,10,000",kerala
1011,Audi,A6,,2016,Automatic,Diesel,"55,555 km",-,"25,000",kerala
1012,Toyota,Fortuner,,2011,Manual,Diesel,"250,000 km",2nd,"11,50,000",kerala
1013,Toyota,Fortuner,,2012,Automatic,Diesel,"65,000 km",2nd,"16,50,000",kerala
1014,Maruti Suzuki,Zen,,1997,Manual,Petrol,"92,545 km",3rd,"43,000",kerala
1015,Maruti Suzuki,Swift,,2015,Manual,Petrol,"92,000 km",1st,"4,90,000",kerala
1016,Maruti Suzuki,Zen,,2002,Automatic,Petrol,"59,639 km",2nd,"68,500",kerala
1017,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"79,000 km",2nd,"2,20,000",kerala
1018,Maruti Suzuki,800,,2003,Manual,Petrol,0 km,2nd,"80,000",kerala
1019,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"38,000 km",2nd,"8,25,000",kerala
1020,Kia,Seltos,,2019,Manual,Petrol,"20,000 km",1st,"13,75,000",kerala
1021,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"29,000 km",2nd,"4,80,000",kerala
1022,Honda,BR-V,,2018,Manual,Diesel,"72,500 km",1st,"5,75,000",kerala
1023,Maruti Suzuki,Alto,,2006,Manual,Petrol,"86,000 km",1st,"1,05,000",kerala
1024,Hyundai,Grand i10,,2008,Manual,Petrol,"79,000 km",-,"1,72,000",kerala
1025,Maruti Suzuki,Estilo,,2007,Manual,Petrol,"71,651 km",2nd,"1,30,000",kerala
1026,Mercedes-Benz,E-Class,,2013,-,-,"50,000 km",2nd,"25,00,000",kerala
1027,Hyundai,EON,,2016,Manual,Petrol,57 km,1st,"2,57,000",kerala
1028,Ashok Leyland,Others,,2018,-,-,"5,555 km",-,"20,00,000",kerala
1029,Maruti Suzuki,Swift,,2014,Manual,Diesel,"83,000 km",1st,"4,50,000",kerala
1030,Maruti Suzuki,Zen,,1998,Manual,Petrol,0 km,4+,"62,000",kerala
1031,Hyundai,EON,,2012,Manual,Petrol,"62,347 km",3rd,"1,85,000",kerala
1032,Mahindra,Scorpio,,2005,Manual,Diesel,"181,000 km",3rd,"1,50,000",kerala
1033,Tata,Indica,,2008,Manual,Diesel,"102,000 km",2nd,"60,000",kerala
1034,Mahindra,Jeep,,1996,Manual,Diesel,"34,000 km",3rd,"2,65,000",kerala
1035,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"35,000 km",2nd,"3,35,000",kerala
1036,Maruti Suzuki,800,,2005,Manual,Petrol,"180,000 km",2nd,"40,000",kerala
1037,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"75,000 km",4th,"1,75,000",kerala
1038,Maruti Suzuki,Zen,,1996,Manual,Petrol,"37,939 km",3rd,"40,000",kerala
1039,Maruti Suzuki,Wagon R,,2009,Manual,LPG,"95,000 km",2nd,"1,70,000",kerala
1040,-,-,,-,-,-,-,-,-,kerala
1041,Renault,Pulse,,2014,Manual,Diesel,"75,000 km",1st,"3,15,000",kerala
1042,Volkswagen,Jetta,,2016,Automatic,Diesel,"89,179 km",3rd,"11,50,000",kerala
1043,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"112,000 km",2nd,"2,10,000",kerala
1044,Tata,Xenon XT,,2014,Manual,Diesel,"62,400 km",2nd,"6,00,000",kerala
1045,Honda,Civic,,2007,Manual,Petrol,85 km,3rd,"1,90,000",kerala
1046,Hyundai,Santro Xing,,2009,Manual,Petrol,"68,000 km",2nd,"1,90,000",kerala
1047,Hyundai,Santro Xing,,2007,Manual,Petrol,"100,000 km",2nd,"1,35,000",kerala
1048,Hyundai,EON,,2015,Manual,Petrol,"28,000 km",2nd,"2,65,000",kerala
1049,Honda,City,,2017,Manual,Diesel,"82,000 km",1st,"8,75,000",kerala
1050,Renault,Duster,,2012,Manual,Diesel,"70,000 km",1st,"6,50,000",kerala
1051,Maruti Suzuki,Swift,,2009,Manual,Petrol,"150,000 km",3rd,"2,20,000",kerala
1052,Honda,Others,,1996,Manual,Petrol,"210,000 km",3rd,"16,500",kerala
1053,Maruti Suzuki,Ciaz,,2014,Manual,Diesel,"119,000 km",2nd,"6,25,000",kerala
1054,Ford,Figo,,2013,Manual,Diesel,"86,032 km",2nd,"2,00,000",kerala
1055,Maruti Suzuki,Zen,,1999,Manual,Petrol,"5,975 km",2nd,"65,000",kerala
1056,Toyota,Innova,,2010,Manual,Diesel,"110,000 km",3rd,"7,50,000",kerala
1057,Hyundai,EON,,2015,Manual,Petrol,"51,000 km",1st,"2,55,000",kerala
1058,Maruti Suzuki,Alto,,2005,Manual,Petrol,"65,000 km",2nd,"1,10,000",kerala
1059,Mahindra,Xylo,,2010,Automatic,Diesel,"98,000 km",2nd,"2,10,000",kerala
1060,Toyota,Glanza,,2020,Manual,Petrol,"8,500 km",1st,"7,50,000",kerala
1061,Volkswagen,Polo,,2015,Automatic,Petrol,"80,000 km",2nd,"5,85,000",kerala
1062,Hyundai,Creta,,2015,Manual,Diesel,"106,000 km",1st,"8,45,000",kerala
1063,Chevrolet,Tavera Neo,,2012,Manual,Diesel,"90,000 km",2nd,"3,90,000",kerala
1064,Toyota,Fortuner,,2011,Manual,Diesel,"75,000 km",1st,"12,00,000",kerala
1065,Maruti Suzuki,Wagon R 1.0,,2013,Manual,Petrol,"54,947 km",2nd,"3,33,000",kerala
1066,Toyota,Etios Liva,,2018,-,Petrol,"37,000 km",1st,"6,75,000",kerala
1067,Maruti Suzuki,Swift,,2016,Manual,Diesel,"50,000 km",1st,"5,85,000",kerala
1068,Volkswagen,Polo,,2014,-,Petrol,"57,000 km",1st,"5,15,000",kerala
1069,Maruti Suzuki,Omni,,2006,Manual,Petrol,"98,000 km",4+,"98,000",kerala
1070,Tata,Indica Vista,,2012,Manual,Diesel,"264,000 km",1st,"1,15,000",kerala
1071,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"122,000 km",3rd,"2,75,000",kerala
1072,Toyota,Fortuner,,2010,Manual,Diesel,"140,000 km",2nd,"10,85,000",kerala
1073,Ambassador,Ambassador,,1999,Manual,Diesel,"79,000 km",3rd,"57,000",kerala
1074,Mahindra,Bolero Pik-Up,,2009,Manual,Diesel,"110,000 km",2nd,"2,20,000",kerala
1075,Toyota,Etios,,2012,Manual,Diesel,"128,000 km",2nd,"2,95,000",kerala
1076,Maruti Suzuki,Zen,,2005,Manual,Petrol,"76,000 km",3rd,"1,15,000",kerala
1077,Maruti Suzuki,Baleno,,2018,Automatic,Petrol,"37,000 km",1st,"7,40,000",kerala
1078,Honda,Brio,,2012,Manual,Petrol,"55,500 km",1st,"3,35,000",kerala
1079,Tata,Others,,2021,Manual,Diesel,"4,000 km",1st,"2,50,000",kerala
1080,Mahindra,Jeep,,1980,Manual,Diesel,"123,000 km",3rd,"2,70,000",kerala
1081,Hyundai,i10,,2011,Manual,Petrol,"48,000 km",1st,"2,47,000",kerala
1082,Toyota,Corolla Altis,,2009,Manual,Petrol,"98,360 km",2nd,"4,35,000",kerala
1083,Hyundai,EON,,2011,Manual,Petrol,"53,347 km",1st,"2,55,000",kerala
1084,Honda,City,,2016,Manual,Petrol,"28,000 km",1st,"6,50,000",kerala
1085,Mahindra,Jeep,,1991,Manual,Diesel,0 km,2nd,"1,40,000",kerala
1086,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"100,712 km",2nd,"1,65,000",kerala
1087,Tata,Indigo,,2016,Manual,Diesel,"99,000 km",3rd,"1,75,000",kerala
1088,Toyota,Etios,,2011,Manual,Petrol,"83,000 km",2nd,"3,19,000",kerala
1089,Maruti Suzuki,Alto,,2008,Manual,Petrol,"87,100 km",3rd,"1,15,000",kerala
1090,Maruti Suzuki,S Cross,,2015,Manual,Diesel,"110,000 km",1st,"5,85,000",kerala
1091,Tata,Indigo,,2003,Manual,Petrol,"62,000 km",2nd,"42,000",kerala
1092,Volkswagen,Polo,,2017,Manual,Diesel,"75,000 km",2nd,"7,25,000",kerala
1093,Hyundai,i10,,2010,-,-,"55,900 km",1st,"2,85,000",kerala
1094,Isuzu,D-Max V-Cross,,2017,Manual,Diesel,"100,000 km",1st,"13,60,000",kerala
1095,Maruti Suzuki,Ritz,,2013,Manual,Diesel,"83,000 km",2nd,"3,40,000",kerala
1096,Datsun,Redi Go,,2018,Automatic,Petrol,"21,000 km",2nd,"3,15,000",kerala
1097,Maruti Suzuki,Swift,,2019,Manual,Petrol,"18,000 km",1st,"6,25,000",kerala
1098,Mahindra,Verito,,2011,Manual,Diesel,"188,257 km",2nd,"1,50,000",kerala
1099,Nissan,Micra,,2014,Manual,Diesel,"90,000 km",2nd,"3,19,000",kerala
1100,Mahindra,Thar,,2020,Manual,Diesel,"4,000 km",1st,"16,50,000",kerala
1101,Toyota,Innova,,2016,Manual,Diesel,"126,000 km",1st,"12,20,000",kerala
1102,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
1103,Hyundai,EON,,2016,Manual,Petrol,"51,000 km",1st,"2,70,000",kerala
1104,Maruti Suzuki,S-Presso,,2020,Automatic,Petrol,"9,500 km",1st,"5,25,000",kerala
1105,Tata,Tiago,,2018,Manual,Petrol,"7,000 km",1st,"5,00,000",kerala
1106,Tata,Indica Vista,,2010,Manual,Diesel,"112,500 km",2nd,"97,000",kerala
1107,Toyota,Innova,,2015,Manual,Diesel,"140,000 km",2nd,"9,00,000",kerala
1108,Maruti Suzuki,Alto,,2001,Automatic,Petrol,"100,000 km",3rd,"75,000",kerala
1109,Toyota,Etios,,2016,Manual,Petrol,"61,000 km",2nd,"5,95,000",kerala
1110,Maruti Suzuki,Swift Dzire,,2015,Manual,Diesel,"120,000 km",2nd,"37,50,000",kerala
1111,Maruti Suzuki,Swift,,2013,Manual,Diesel,"118,000 km",3rd,"3,75,000",kerala
1112,Tata,Indica,,2005,Manual,Diesel,"200,000 km",2nd,"49,000",kerala
1113,Mahindra,Xylo,,2017,Manual,Diesel,"91,000 km",2nd,"5,20,000",kerala
1114,Maruti Suzuki,Swift,,2011,Manual,Petrol,"70,000 km",2nd,"2,95,000",kerala
1115,Maruti Suzuki,Swift,,2020,Automatic,Petrol,"16,000 km",1st,"7,20,000",kerala
1116,Maruti Suzuki,Wagon R 1.0,,2005,Manual,Petrol,"53,417 km",2nd,"1,10,000",kerala
1117,Volkswagen,Polo,,2018,Manual,Petrol,"23,000 km",1st,"7,00,000",kerala
1118,Hyundai,EON,,2014,Manual,Petrol,"50,000 km",2nd,"2,35,000",kerala
1119,Tata,Sumo Grande,,2010,Manual,Diesel,"950,000 km",1st,"1,85,000",kerala
1120,Tata,Harrier,,2019,Manual,Diesel,"8,600 km",1st,"16,75,000",kerala
1121,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
1122,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"75,000 km",2nd,"1,98,000",kerala
1123,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"120,000 km",2nd,"4,00,000",kerala
1124,Mahindra,Xylo,,2010,Manual,Diesel,"120,000 km",2nd,"2,35,000",kerala
1125,Maruti Suzuki,800,,2015,Manual,Petrol,555 km,4th,"15,000",kerala
1126,Maruti Suzuki,Zen Estilo,,2013,Manual,Petrol,"92,345 km",2nd,"2,25,000",kerala
1127,Audi,Q5,,2015,Automatic,Diesel,"110,000 km",1st,"22,50,000",kerala
1128,Skoda,Octavia,,2011,Manual,Diesel,55 km,4th,"35,000",kerala
1129,Hyundai,Accent,,2013,Automatic,LPG,555 km,3rd,"15,000",kerala
1130,Maruti Suzuki,Alto K10,,2014,Automatic,-,"81,270 km",3rd,"2,90,000",kerala
1131,Ford,Classic,,2016,Automatic,Diesel,225 km,4th,"15,000",kerala
1132,Ford,Aspire,,2017,Manual,Diesel,"65,000 km",2nd,"4,68,000",kerala
1133,Ford,Ecosport,,2013,Manual,Diesel,"100,000 km",2nd,"5,25,000",kerala
1134,Renault,Pulse,,2012,Manual,Diesel,"110,000 km",1st,"2,55,000",kerala
1135,Hyundai,Creta,,2015,Manual,Diesel,"116,000 km",1st,"8,65,000",kerala
1136,-,-,,-,-,-,-,-,-,kerala
1137,Jeep,Compass,,2017,Manual,Diesel,"38,000 km",1st,"15,75,000",kerala
1138,-,-,,-,-,-,-,-,-,kerala
1139,Ford,Fiesta,,2008,Manual,Diesel,"120,000 km",1st,"1,48,000",kerala
1140,Volkswagen,Vento,,2014,Automatic,Diesel,"91,000 km",3rd,"5,45,000",kerala
1141,Audi,S5,,2018,Automatic,Petrol,"20,000 km",2nd,"58,00,000",kerala
1142,Volkswagen,Polo,,2019,Manual,Petrol,"44,080 km",1st,"6,40,000",kerala
1143,Nissan,Sunny,,2015,Manual,Diesel,"43,000 km",1st,"5,65,000",kerala
1144,Nissan,Micra Active,,2013,Manual,Petrol,"80,000 km",1st,"2,90,000",kerala
1145,Mahindra,Bolero Pik-Up,,2012,Automatic,Diesel,"150,000 km",2nd,"4,10,000",kerala
1146,Mahindra,Verito,,2013,Manual,Diesel,"260,000 km",2nd,"1,70,000",kerala
1147,Mahindra,Bolero,,2011,Manual,Diesel,"76,000 km",2nd,"4,55,000",kerala
1148,Maruti Suzuki,Alto,,2007,Manual,Petrol,"109,752 km",2nd,"1,05,000",kerala
1149,Hyundai,Santro Xing,,2010,Manual,Petrol,"95,000 km",2nd,"1,65,000",kerala
1150,Opel,Corsa,,2003,Manual,Petrol,"120,250 km",4th,"30,000",kerala
1151,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"132,000 km",2nd,"2,85,000",kerala
1152,Chevrolet,Optra Magnum,,2010,Manual,Diesel,"110,000 km",1st,"3,00,000",kerala
1153,Maruti Suzuki,Swift,,2018,Manual,Diesel,"41,889 km",1st,"6,40,000",kerala
1154,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"50,000 km",1st,"7,50,000",kerala
1155,Toyota,Innova,,2012,Manual,Diesel,"110,000 km",2nd,"8,00,000",kerala
1156,Ford,Figo,,2015,Manual,Diesel,"25,086 km",2nd,"15,000",kerala
1157,Toyota,Innova,,2010,-,-,5 km,-,"1,00,000",kerala
1158,BMW,X5,,2016,-,Diesel,45 km,-,"45,55,555",kerala
1159,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"92,000 km",2nd,"4,15,000",kerala
1160,Maruti Suzuki,Baleno,,2018,Manual,Diesel,"13,000 km",1st,"7,75,000",kerala
1161,Hyundai,EON,,2017,Manual,Petrol,"14,958 km",1st,"3,10,000",kerala
1162,Skoda,Rapid,,2015,Automatic,Diesel,"122,000 km",1st,"4,85,000",kerala
1163,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"70,000 km",2nd,"2,10,000",kerala
1164,Maruti Suzuki,Swift,,2018,Manual,Petrol,"36,000 km",1st,"5,20,000",kerala
1165,Hyundai,Creta,,2015,Automatic,Diesel,82 km,1st,"9,75,000",kerala
1166,Maruti Suzuki,Eeco,,2020,Manual,Petrol,"6,600 km",1st,"4,50,000",kerala
1167,Maruti Suzuki,Swift,,2010,Manual,Diesel,"128,000 km",3rd,"2,35,000",kerala
1168,Maruti Suzuki,Zen,,2003,Manual,Petrol,0 km,4th,"60,000",kerala
1169,Tata,Indica Vista,,2011,Manual,Diesel,"75,000 km",2nd,"1,39,000",kerala
1170,Porsche,Cayenne,,2017,-,Diesel,123 km,-,"77,77,777",kerala
1171,Hyundai,i10,,2021,Manual,Petrol,"2,000 km",1st,"6,60,000",kerala
1172,Toyota,Etios Liva,,2015,Manual,Diesel,"75,000 km",2nd,"5,70,000",kerala
1173,Mahindra,TUV 300,,2016,-,Diesel,"68,000 km",1st,"6,50,000",kerala
1174,Maruti Suzuki,Swift,,2017,Manual,Diesel,"80,000 km",1st,"5,60,000",kerala
1175,Maruti Suzuki,Ritz,,2016,Manual,Petrol,"80,000 km",1st,"4,40,000",kerala
1176,Mahindra Renault,Logan,,2009,Manual,Diesel,"95,000 km",2nd,"1,09,000",kerala
1177,Ford,Figo,,2012,Manual,Diesel,"66,011 km",1st,"2,15,000",kerala
1178,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
1179,Toyota,Etios Liva,,2017,Manual,Petrol,"21,000 km",2nd,"5,95,000",kerala
1180,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"8,900 km",1st,"7,25,000",kerala
1181,Hyundai,Verna,,2016,Manual,Petrol,"77,889 km",2nd,"6,30,000",kerala
1182,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"70,500 km",1st,"6,35,000",kerala
1183,Ford,Figo,,2011,-,Diesel,"117,000 km",1st,"1,83,000",kerala
1184,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"42,042 km",1st,"5,75,000",kerala
1185,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"133,916 km",1st,"1,55,000",kerala
1186,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"35,000 km",1st,"2,70,000",kerala
1187,Maruti Suzuki,Alto,,2002,Manual,Petrol,"115,000 km",3rd,"1,45,000",kerala
1188,Mahindra,Marazzo,,2020,Manual,Diesel,"10,000 km",1st,"13,00,000",kerala
1189,Ford,Ecosport,,2020,Manual,Petrol,"12,100 km",1st,"8,20,000",kerala
1190,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"60,000",kerala
1191,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"50,000 km",1st,"7,25,000",kerala
1192,Maruti Suzuki,800,,2003,Manual,Petrol,"33,000 km",2nd,"1,30,000",kerala
1193,Maruti Suzuki,Swift,,2013,Manual,Diesel,"119,024 km",1st,"3,75,000",kerala
1194,Toyota,Innova,,2005,Manual,Diesel,"165,000 km",2nd,"4,15,000",kerala
1195,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"50,000 km",1st,"4,25,000",kerala
1196,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"22,500 km",2nd,"7,50,000",kerala
1197,Hyundai,EON,,2014,Manual,Petrol,"66,000 km",2nd,"2,50,000",kerala
1198,-,-,,-,-,-,-,-,-,kerala
