,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
927,Hyundai,Xcent,,2017,Manual,Diesel,"47,000 km",1st,"4,50,000",Delhi
928,Hyundai,Santro Xing,,2013,Manual,CNG & Hybrids,"82,000 km",2nd,"2,45,000",Delhi
929,Maruti Suzuki,Ciaz,,2016,Manual,Petrol,"45,000 km",1st,"6,65,000",Delhi
930,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"42,000 km",1st,"5,25,000",Delhi
931,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"74,000 km",1st,"4,50,000",Delhi
932,Maruti Suzuki,Swift,,2013,Manual,Diesel,"66,000 km",1st,"3,40,000",Delhi
933,Hyundai,Creta,,2016,-,Diesel,"65,000 km",1st,"8,50,000",Delhi
934,Land Rover,Range Rover Evoque,,2016,Automatic,Diesel,"65,000 km",2nd,"32,00,000",Delhi
935,Volvo,XC 90,,2017,Automatic,Diesel,"70,000 km",1st,"41,85,000",Delhi
936,Honda,City,,2010,Manual,Petrol,"81,300 km",1st,"2,85,000",Delhi
937,BMW,5 Series,,2012,Automatic,Diesel,"75,000 km",2nd,"10,49,999",Delhi
938,Maruti Suzuki,Swift,,2012,Manual,Petrol,"60,000 km",1st,"3,44,444",Delhi
939,Mahindra,Quanto,,2012,Manual,Diesel,"39,000 km",1st,"3,50,000",Delhi
940,-,-,,-,-,-,-,-,-,Delhi
941,Ford,Ecosport,,2018,Manual,Petrol,"8,122 km",1st,"7,37,800",Delhi
942,-,-,,-,-,-,-,-,-,Delhi
943,Maruti Suzuki,Swift,,2016,Manual,Diesel,"65,000 km",1st,"4,80,000",Delhi
944,Audi,Q3,,2014,Automatic,Diesel,"19,000 km",1st,"17,90,000",Delhi
945,Hyundai,Fluidic Verna,,2015,Automatic,Petrol,"60,000 km",1st,"6,85,000",Delhi
946,Hyundai,Creta,,2017,Automatic,Petrol,"57,000 km",1st,"11,00,000",Delhi
947,Hyundai,i10,,2010,Manual,Petrol,"65,000 km",1st,"1,50,000",Delhi
948,Hyundai,EON,,2014,Manual,Petrol,"42,000 km",1st,"2,40,000",Delhi
949,Hyundai,Creta,,2016,Manual,Diesel,"38,000 km",1st,"9,25,000",Delhi
950,Mercedes-Benz,E-Class,,2011,Automatic,Diesel,"100,000 km",2nd,"9,24,000",Delhi
951,Honda,Amaze,,2019,Manual,CNG & Hybrids,"16,000 km",1st,"7,00,000",Delhi
952,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"62,000 km",2nd,"3,95,000",Delhi
953,Toyota,Innova,,2015,Manual,Diesel,"60,000 km",1st,"7,50,000",Delhi
954,Hyundai,Grand i10,,2016,Manual,Petrol,"30,000 km",1st,"4,22,222",Delhi
955,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"75,468 km",1st,"6,50,000",Delhi
956,Ford,Ecosport,,2014,Manual,Diesel,"99,000 km",1st,"4,95,000",Delhi
957,Hyundai,i10,,2013,Manual,Petrol,"56,000 km",1st,"2,70,000",Delhi
958,Tata,Nexon,,2019,Automatic,Diesel,"27,000 km",1st,"9,50,000",Delhi
959,Skoda,Yeti,,2012,Manual,Diesel,"85,869 km",1st,"3,74,000",Delhi
960,Land Rover,Range Rover Evoque,,2018,Automatic,Diesel,"28,000 km",1st,"44,00,000",Delhi
961,Maruti Suzuki,Ciaz,,2015,Manual,Diesel,"60,000 km",1st,"5,80,000",Delhi
962,Hyundai,Elite i20,,2016,Manual,Petrol,"58,000 km",1st,"4,99,000",Delhi
963,Ford,Ecosport,,2013,Manual,Diesel,"70,000 km",1st,"3,90,000",Delhi
964,Ford,Fiesta,,2010,Manual,Petrol,"39,000 km",1st,"2,20,000",Delhi
965,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",1st,"3,10,000",Delhi
966,Mercedes-Benz,New C-Class,,2015,Automatic,Diesel,"55,000 km",1st,"24,49,000",Delhi
967,Mercedes-Benz,New C-Class,,2017,Automatic,Diesel,"26,000 km",1st,"29,45,000",Delhi
968,Maruti Suzuki,Swift Dzire Tour,,2013,Manual,Diesel,"64,497 km",1st,"2,45,000",Delhi
969,Honda,Amaze,,2016,Manual,Petrol,"39,000 km",1st,"4,60,000",Delhi
970,Maruti Suzuki,Eeco,,2019,-,CNG & Hybrids,"22,000 km",1st,"4,40,000",Delhi
971,Maruti Suzuki,Wagon R,,2013,Manual,CNG & Hybrids,"62,941 km",1st,"2,49,000",Delhi
972,Maruti Suzuki,Wagon R 1.0,,2015,Automatic,Petrol,"28,200 km",1st,"3,25,000",Delhi
973,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"55,000 km",1st,"1,85,000",Delhi
974,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"87,200 km",2nd,"3,85,000",Delhi
975,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
976,Audi,A4,,2013,Automatic,Diesel,"68,000 km",2nd,"10,95,000",Delhi
977,Maruti Suzuki,Wagon R 1.0,,2011,Manual,Petrol,"86,000 km",1st,"2,00,000",Delhi
978,Audi,A3,,2016,Automatic,Diesel,"45,000 km",2nd,"17,75,000",Delhi
979,Honda,Amaze,,2015,Manual,Diesel,"54,000 km",1st,"4,25,000",Delhi
980,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"44,284 km",-,"4,02,000",Delhi
981,-,-,,-,-,-,-,-,-,Delhi
982,Honda,City,,2019,Automatic,Petrol,"24,000 km",1st,"11,50,000",Delhi
983,Maruti Suzuki,Estilo,,2010,Manual,Petrol,"50,000 km",1st,"1,70,000",Delhi
984,Hyundai,i20,,2012,Manual,Petrol,"55,000 km",1st,"3,25,000",Delhi
985,Hyundai,i20,,2010,Manual,Petrol,"66,000 km",1st,"2,81,000",Delhi
986,Audi,Q7,,2014,Automatic,Diesel,"86,000 km",1st,"28,00,000",Delhi
987,Maruti Suzuki,Swift,,2016,-,Diesel,"91,000 km",1st,"5,00,000",Delhi
988,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"61,900 km",2nd,"3,85,000",Delhi
989,Datsun,RediGO,,2017,Manual,Petrol,"32,000 km",1st,"2,65,000",Delhi
990,Maruti Suzuki,Swift,,2016,-,Diesel,"65,000 km",1st,"4,80,000",Delhi
991,Mahindra,Scorpio,,2011,Manual,Diesel,"86,000 km",3rd,"3,25,000",Delhi
992,Maruti Suzuki,Ertiga,,2014,Manual,CNG & Hybrids,"85,500 km",2nd,"5,21,000",Delhi
993,Maruti Suzuki,Wagon R,,2016,Manual,CNG & Hybrids,"55,000 km",2nd,"3,29,000",Delhi
994,Renault,KWID,,2016,Manual,Petrol,"50,000 km",1st,"2,90,000",Delhi
995,Hyundai,Santro Xing,,2012,Manual,CNG & Hybrids,"65,000 km",1st,"1,95,000",Delhi
996,Maruti Suzuki,Swift,,2010,Manual,Petrol,"67,800 km",2nd,"2,20,000",Delhi
997,Renault,Triber,,2019,Manual,Petrol,"5,500 km",1st,"6,50,000",Delhi
998,Hyundai,Creta,,2017,Automatic,Petrol,"59,000 km",2nd,"10,00,000",Delhi
999,Toyota,Fortuner,,2017,Automatic,Diesel,"53,000 km",1st,"25,25,000",Delhi
1000,Honda,City,,2009,Manual,CNG & Hybrids,"71,000 km",-,"2,50,000",Delhi
1001,Hyundai,i20,,2018,Manual,Petrol,"30,000 km",1st,"6,89,999",Delhi
1002,Mahindra,XUV500,,2012,Manual,Diesel,"75,000 km",2nd,"4,75,000",Delhi
1003,Hyundai,Elite i20,,2014,Manual,Diesel,"49,000 km",1st,"4,50,000",Delhi
1004,Honda,City,,2016,Manual,Petrol,"26,000 km",1st,"6,75,000",Delhi
1005,Maruti Suzuki,Swift,,2016,Manual,Diesel,"91,000 km",1st,"5,00,000",Delhi
1006,Mahindra,XUV500,,2012,Manual,Diesel,"62,000 km",1st,"5,00,000",Delhi
1007,Renault,Duster,,2013,Manual,Diesel,"76,000 km",1st,"3,65,000",Delhi
1008,Maruti Suzuki,Swift,,2016,-,-,"74,000 km",1st,"5,40,000",Delhi
1009,Nissan,Micra,,2013,Manual,Petrol,"49,000 km",1st,"3,60,000",Delhi
1010,Hyundai,Elantra,,2014,Automatic,Diesel,"61,000 km",3rd,"5,50,000",Delhi
1011,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"65,000 km",1st,"2,30,000",Delhi
1012,Maruti Suzuki,Swift Dzire,,2011,Manual,Diesel,"56,599 km",1st,"2,50,000",Delhi
1013,Audi,A3,,2016,Automatic,Diesel,"50,000 km",1st,"16,00,000",Delhi
1014,Hyundai,i10,,2013,Manual,Petrol,"58,000 km",1st,"2,75,000",Delhi
1015,Honda,City,,2013,Manual,Petrol,"58,000 km",1st,"4,50,000",Delhi
1016,Honda,City,,2010,-,CNG & Hybrids,"80,000 km",3rd,"2,60,000",Delhi
1017,Hyundai,Creta,,2015,Manual,Diesel,"72,000 km",1st,"8,25,000",Delhi
1018,Nissan,Terrano,,2015,Manual,Diesel,"52,000 km",1st,"5,50,000",Delhi
1019,Hyundai,Creta,,2019,Manual,Diesel,"55,200 km",1st,"9,85,000",Delhi
1020,-,-,,-,-,-,-,-,-,Delhi
1021,-,-,,-,-,-,-,-,-,Delhi
1022,BMW,7 Series,,2013,Automatic,Diesel,"58,000 km",1st,"23,95,000",Delhi
1023,Hyundai,i10,,2014,Manual,Petrol,"58,000 km",1st,"3,15,000",Delhi
1024,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"2,000 km",1st,"7,10,000",Delhi
1025,Mini,Cooper,,2013,Automatic,Petrol,"44,000 km",1st,"15,49,999",Delhi
1026,Honda,Civic,,2008,Automatic,CNG & Hybrids,"70,000 km",2nd,"1,99,999",Delhi
1027,Hyundai,New Elantra,,2013,Manual,Petrol,"58,000 km",2nd,"5,50,000",Delhi
1028,Toyota,Innova Crysta,,2018,Manual,Diesel,"41,000 km",1st,"14,95,000",Delhi
1029,Hyundai,Creta,,2021,Manual,Petrol,700 km,1st,"12,65,000",Delhi
1030,Toyota,Innova Crysta,,2018,Manual,Diesel,"55,000 km",1st,"18,15,000",Delhi
1031,Toyota,Innova,,2015,Manual,Diesel,"60,000 km",1st,"7,50,000",Delhi
1032,Mahindra,TUV 300,,2017,Manual,Diesel,"80,000 km",1st,"5,75,000",Delhi
1033,Toyota,Etios,,2016,Manual,Petrol,"43,000 km",1st,"4,85,000",Delhi
1034,Mahindra,Thar,,2018,Manual,Diesel,"10,000 km",1st,"8,75,000",Delhi
1035,Maruti Suzuki,Wagon R,,2011,Manual,CNG & Hybrids,"55,000 km",1st,"1,95,000",Delhi
1036,Maruti Suzuki,Alto 800,,2015,Manual,Petrol,"32,000 km",2nd,"2,35,000",Delhi
1037,Hyundai,Elite i20,,2019,Manual,Petrol,"17,000 km",1st,"5,95,000",Delhi
1038,Ford,Ecosport,,2017,Manual,Petrol,"12,000 km",1st,"7,25,000",Delhi
1039,Mahindra,Quanto,,2012,Manual,Diesel,"70,000 km",1st,"2,75,000",Delhi
1040,Hyundai,Elite i20,,2017,Manual,Petrol,"47,106 km",-,"5,35,000",Delhi
1041,-,-,,-,-,-,-,-,-,Delhi
1042,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,000 km",2nd,"4,25,000",Delhi
1043,Datsun,Redi Go,,2018,Manual,Petrol,"21,000 km",1st,"2,51,000",Delhi
1044,Hyundai,Creta,,2018,Automatic,Petrol,"55,000 km",1st,"12,50,000",Delhi
1045,Hyundai,Elite i20,,2017,Manual,CNG & Hybrids,"37,000 km",1st,"5,35,000",Delhi
1046,BMW,X1,,2013,Automatic,Petrol,"29,873 km",1st,"8,49,000",Delhi
1047,Ford,Figo Aspire,,2015,Manual,Diesel,"74,000 km",1st,"3,50,000",Delhi
1048,Maruti Suzuki,Swift,,2015,Manual,Diesel,"58,000 km",1st,"4,25,000",Delhi
1049,Mahindra,Scorpio,,2012,Manual,Diesel,"65,000 km",2nd,"4,90,000",Delhi
1050,Hyundai,Fluidic Verna,,2011,Manual,CNG & Hybrids,"28,000 km",2nd,"4,30,000",Delhi
1051,Hyundai,i20,,2010,Manual,Petrol,"82,000 km",2nd,"2,60,000",Delhi
1052,Toyota,Corolla Altis,,2017,Automatic,Petrol,"50,000 km",1st,"13,75,000",Delhi
1053,Maruti Suzuki,SX4,,2008,-,Petrol,"62,000 km",-,"1,60,000",Delhi
1054,Mercedes-Benz,GL-Class,,2016,Automatic,Diesel,"38,000 km",1st,"46,50,000",Delhi
1055,Mahindra,XUV500,,2012,Manual,Diesel,"75,000 km",2nd,"4,75,000",Delhi
1056,Maruti Suzuki,Ignis,,2019,Manual,Petrol,"19,000 km",1st,"5,21,000",Delhi
1057,Honda,Amaze,,2013,Manual,Diesel,"58,000 km",1st,"3,10,000",Delhi
1058,-,-,,-,-,-,-,-,-,Delhi
1059,Chevrolet,Beat,,2012,Manual,Diesel,"140,000 km",1st,"1,50,000",Delhi
1060,Maruti Suzuki,Celerio,,2015,Manual,CNG & Hybrids,"49,000 km",2nd,"3,50,000",Delhi
1061,Jaguar,XE,,2013,Automatic,Diesel,"30,000 km",3rd,"16,00,000",Delhi
1062,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"7,600 km",1st,"5,99,000",Delhi
1063,-,-,,-,-,-,-,-,-,Delhi
1064,Volkswagen,Vento,,2010,Manual,Petrol,"74,000 km",1st,"2,50,000",Delhi
1065,Maruti Suzuki,Eeco,,2016,Manual,CNG & Hybrids,"55,000 km",1st,"2,60,000",Delhi
1066,Hyundai,Elite i20,,2015,Manual,Petrol,"58,000 km",1st,"5,45,000",Delhi
1067,Renault,Duster,,2013,Manual,Diesel,"63,000 km",1st,"3,75,000",Delhi
1068,Toyota,Etios,,2013,Manual,Diesel,"54,000 km",1st,"3,55,000",Delhi
1069,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"81,000 km",1st,"3,90,000",Delhi
1070,Datsun,Redi Go,,2016,Manual,CNG & Hybrids,"64,000 km",2nd,"2,20,000",Delhi
1071,Hyundai,i20,,2010,Manual,Petrol,"54,000 km",2nd,"2,40,000",Delhi
1072,Honda,City,,2018,Manual,Petrol,"40,000 km",1st,"9,00,000",Delhi
1073,Maruti Suzuki,Ciaz,,2018,Automatic,Petrol,"34,000 km",1st,"9,10,000",Delhi
1074,Mahindra,XUV500,,2012,Manual,Diesel,"86,000 km",2nd,"4,50,000",Delhi
1075,Hyundai,i20,,2010,Manual,Petrol,"71,000 km",1st,"2,20,000",Delhi
1076,Honda,City,,2013,Manual,Petrol,"65,000 km",1st,"5,00,000",Delhi
1077,Maruti Suzuki,Baleno RS,,2016,Manual,Petrol,200 km,1st,"7,25,000",Delhi
1078,Honda,Civic,,2010,Manual,Petrol,"65,000 km",1st,"4,50,000",Delhi
1079,Maruti Suzuki,Ciaz,,2015,Manual,Petrol,"59,000 km",1st,"5,70,000",Delhi
1080,Maruti Suzuki,Wagon R,,2016,-,Petrol,"30,906 km",1st,"3,08,000",Delhi
1081,Mahindra,XUV500,,2014,Manual,Diesel,"56,000 km",1st,"5,69,999",Delhi
1082,Mercedes-Benz,New C-Class,,2013,Automatic,Petrol,"68,000 km",2nd,"13,50,000",Delhi
1083,MG,Hector,,2021,Automatic,Petrol,"3,000 km",1st,"19,95,000",Delhi
1084,Mahindra,XUV300,,2019,Manual,Diesel,"11,277 km",1st,"9,50,000",Delhi
1085,Hyundai,i20,,2012,Manual,Diesel,"75,000 km",2nd,"2,75,000",Delhi
1086,Skoda,Superb,,2013,Automatic,Diesel,"78,000 km",1st,"5,99,000",Delhi
1087,-,-,,-,-,-,-,-,-,Delhi
1088,Maruti Suzuki,Wagon R 1.0,,2008,Manual,Petrol,"68,000 km",1st,"1,25,000",Delhi
1089,Maruti Suzuki,Wagon R 1.0,,2014,Manual,Petrol,"65,000 km",2nd,"2,65,000",Delhi
1090,Hyundai,i10,,2014,Manual,Petrol,"65,000 km",1st,"2,80,000",Delhi
1091,BMW,3 Series,,2017,Automatic,Diesel,"47,000 km",1st,"26,00,000",Delhi
1092,Honda,City,,2014,Manual,Petrol,"67,000 km",2nd,"4,75,000",Delhi
1093,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"65,000 km",1st,"4,40,000",Delhi
1094,Maruti Suzuki,Swift,,2016,Manual,Diesel,"74,000 km",1st,"5,35,000",Delhi
1095,Toyota,Corolla,,2007,Manual,Petrol,"670,000 km",1st,"1,10,000",Delhi
1096,Hyundai,Verna,,2014,Automatic,Diesel,"84,000 km",2nd,"5,45,000",Delhi
1097,Hyundai,i10,,2012,Automatic,CNG & Hybrids,"65,000 km",1st,"3,00,000",Delhi
1098,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"81,000 km",2nd,"2,00,000",Delhi
1099,Toyota,Innova Crysta,,2018,Automatic,Petrol,"36,000 km",1st,"19,45,000",Delhi
1100,Mahindra,Scorpio,,2015,Manual,Diesel,"68,000 km",-,"8,40,000",Delhi
1101,Mercedes-Benz,New C-Class,,2014,Automatic,Diesel,"50,000 km",2nd,"14,25,000",Delhi
1102,Audi,Q3,,2013,Manual,Diesel,"57,000 km",2nd,"10,20,000",Delhi
1103,Honda,Civic,,2012,Manual,CNG & Hybrids,"63,000 km",3rd,"3,50,000",Delhi
1104,Kia,Seltos,,2020,Manual,Petrol,"9,019 km",1st,"12,90,000",Delhi
1105,Mercedes-Benz,E-Class,,2014,Automatic,Diesel,"51,000 km",2nd,"17,85,000",Delhi
1106,Renault,KWID,,2019,Automatic,Petrol,"14,000 km",1st,"3,75,000",Delhi
1107,Mahindra,Scorpio,,2017,Manual,Diesel,"58,000 km",1st,"9,75,000",Delhi
1108,Audi,A4,,2015,Automatic,Diesel,"47,000 km",2nd,"16,50,000",Delhi
1109,Kia,Seltos,,2019,Manual,Petrol,"9,600 km",1st,"17,50,000",Delhi
1110,Hyundai,i20,,2014,Manual,Diesel,"65,000 km",1st,"4,15,000",Delhi
1111,Honda,Amaze,,2013,Manual,Diesel,"52,000 km",2nd,"3,50,000",Delhi
1112,Honda,Amaze,,2013,Manual,Diesel,"45,000 km",1st,"3,25,000",Delhi
1113,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"66,000 km",1st,"2,00,000",Delhi
1114,Ford,Fiesta,,2012,Manual,Diesel,"85,000 km",1st,"2,50,000",Delhi
1115,Hyundai,Verna,,2013,Automatic,Petrol,"52,000 km",1st,"4,50,000",Delhi
1116,Honda,CR-V,,2009,Automatic,Petrol,"88,000 km",1st,"4,60,000",Delhi
1117,Mahindra,XUV500,,2013,Manual,Diesel,"72,860 km",3rd,"5,50,000",Delhi
1118,Maruti Suzuki,Alto K10,,2018,Automatic,Petrol,"41,000 km",1st,"3,65,000",Delhi
1119,BMW,X1,,2019,Automatic,Diesel,"35,000 km",1st,"32,50,000",Delhi
1120,Toyota,Etios Cross,,2020,Manual,Petrol,"12,700 km",1st,"7,76,400",Delhi
1121,Toyota,Etios,,2012,-,Diesel,"62,000 km",1st,"2,50,000",Delhi
1122,Toyota,Corolla Altis,,2017,Automatic,Petrol,"50,000 km",1st,"13,75,000",Delhi
1123,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"70,000 km",1st,"2,75,000",Delhi
1124,Hyundai,Santro Xing,,2010,Manual,CNG & Hybrids,"98,000 km",2nd,"1,35,000",Delhi
1125,Hyundai,Santa Fe,,2015,Automatic,Diesel,"85,000 km",1st,"10,75,000",Delhi
1126,Renault,Duster,,2013,Manual,Petrol,"28,000 km",1st,"5,00,000",Delhi
1127,Toyota,Corolla Altis,,2015,Automatic,Petrol,"94,000 km",1st,"9,00,000",Delhi
1128,Toyota,Corolla Altis,,2015,Automatic,Petrol,"95,000 km",1st,"8,75,000",Delhi
1129,Hyundai,Elite i20,,2017,Manual,Petrol,"42,000 km",1st,"5,65,000",Delhi
1130,Mahindra,Scorpio,,2017,Manual,Diesel,"38,000 km",1st,"9,80,000",Delhi
1131,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"72,000 km",2nd,"4,15,000",Delhi
1132,Maruti Suzuki,Baleno,,2019,Automatic,Petrol,"18,000 km",1st,"8,00,000",Delhi
1133,Jeep,Compass,,2019,Automatic,Petrol,"9,000 km",1st,"18,75,000",Delhi
1134,Maruti Suzuki,Swift,,2014,Manual,Diesel,"73,000 km",1st,"4,10,000",Delhi
1135,-,-,,-,-,-,-,-,-,Delhi
1136,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"55,000 km",1st,"7,50,000",Delhi
1137,Honda,Amaze,,2016,Manual,CNG & Hybrids,"47,000 km",1st,"4,50,000",Delhi
1138,-,-,,-,-,-,-,-,-,Delhi
1139,Other Brands,Others,,2021,-,-,"10,000 km",-,"3,00,000",Delhi
1140,Audi,A6,,2013,Automatic,Diesel,"32,000 km",3rd,"11,50,000",Delhi
1141,Maruti Suzuki,Wagon R,,2018,Manual,Petrol,"21,000 km",1st,"3,85,000",Delhi
1142,Maruti Suzuki,Swift,,2014,Manual,Petrol,"48,000 km",1st,"4,10,000",Delhi
1143,Maruti Suzuki,Alto K10,,2015,Manual,CNG & Hybrids,"52,000 km",1st,"3,10,000",Delhi
1144,Ford,Figo,,2010,Manual,Petrol,"56,569 km",1st,"1,80,000",Delhi
1145,Mercedes-Benz,S-Class,,2009,Automatic,Petrol,"120,429 km",1st,"11,90,000",Delhi
1146,Hyundai,Elite i20,,2019,-,Petrol,"58,000 km",1st,"6,35,000",Delhi
1147,Toyota,Etios,,2011,Manual,Diesel,"71,200 km",1st,"2,75,000",Delhi
1148,Hyundai,Grand i10,,2015,Manual,Petrol,"34,000 km",1st,"4,25,000",Delhi
1149,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
1150,Hyundai,Grand i10,,2017,Manual,CNG & Hybrids,"48,000 km",1st,"4,75,000",Delhi
1151,Chevrolet,Beat,,2013,Manual,Diesel,"56,000 km",1st,"1,80,000",Delhi
1152,Ford,Ecosport,,2014,Manual,Diesel,"80,000 km",1st,"4,50,000",Delhi
1153,Maruti Suzuki,Wagon R,,2016,Manual,CNG & Hybrids,"54,000 km",1st,"3,33,333",Delhi
1154,Hyundai,Creta,,2017,Manual,Diesel,"51,000 km",1st,"8,75,000",Delhi
1155,Tata,Nexon,,2019,Automatic,Diesel,"27,000 km",1st,"9,50,000",Delhi
1156,Land Rover,Range Rover Sport,,2013,Automatic,Diesel,"64,000 km",2nd,"29,00,000",Delhi
1157,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
1158,Honda,Brio,,2012,Manual,Petrol,"59,000 km",1st,"3,25,000",Delhi
1159,Jaguar,XJ,,2011,Automatic,Petrol,"33,900 km",2nd,"22,90,000",Delhi
1160,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"26,000 km",1st,"6,40,000",Delhi
1161,-,-,,-,-,-,-,-,-,Delhi
1162,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"18,000 km",1st,"15,000",Delhi
1163,Maruti Suzuki,Ritz,,2015,Manual,Diesel,"85,865 km",1st,"3,55,000",Delhi
1164,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"60,000 km",1st,"7,25,000",Delhi
1165,Audi,Q3,,2014,Automatic,Diesel,"51,000 km",1st,"15,25,000",Delhi
1166,Hyundai,i20,,2013,Manual,CNG & Hybrids,"63,000 km",2nd,"3,40,000",Delhi
1167,Maruti Suzuki,Wagon R,,2017,Automatic,Petrol,"38,000 km",1st,"4,24,000",Delhi
1168,Hyundai,Grand i10,,2018,Automatic,Petrol,"36,000 km",1st,"6,35,000",Delhi
1169,Hyundai,Creta,,2018,Manual,Petrol,"31,000 km",2nd,"8,60,000",Delhi
1170,Audi,Q3,,2014,Automatic,Diesel,"70,000 km",1st,"14,95,000",Delhi
1171,Hyundai,Venue,,2020,Automatic,Petrol,"9,000 km",1st,"11,75,000",Delhi
1172,Volkswagen,Polo,,2012,Manual,Diesel,"68,585 km",2nd,"2,15,000",Delhi
1173,Toyota,Fortuner,,2015,Manual,Diesel,"82,000 km",1st,"14,00,000",Delhi
1174,Audi,A4,,2013,Automatic,Diesel,"56,000 km",1st,"13,50,000",Delhi
1175,Mahindra,Thar,,2017,Manual,Diesel,"65,000 km",2nd,"7,25,000",Delhi
1176,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"40,000 km",1st,"3,25,000",Delhi
1177,Maruti Suzuki,Wagon R 1.0,,2012,Manual,Petrol,"67,000 km",1st,"1,85,000",Delhi
1178,Maruti Suzuki,Ciaz,,2018,Automatic,Petrol,"34,000 km",1st,"9,10,000",Delhi
1179,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"62,000 km",1st,"7,00,000",Delhi
1180,Honda,Civic,,2007,Manual,Petrol,"57,458 km",1st,"1,80,000",Delhi
1181,Volkswagen,Polo,,2014,Manual,Petrol,"20,000 km",1st,"4,00,000",Delhi
1182,Kia,Seltos,,2019,Manual,Petrol,"9,600 km",1st,"16,49,000",Delhi
1183,Mahindra,Scorpio,,2011,Manual,Diesel,"100,000 km",1st,"4,50,000",Delhi
1184,Hyundai,Accent,,2008,Manual,CNG & Hybrids,"67,000 km",2nd,"1,10,000",Delhi
1185,Maruti Suzuki,Swift,,2010,Manual,CNG & Hybrids,"73,000 km",2nd,"2,15,000",Delhi
1186,Maruti Suzuki,Wagon R,,2020,Manual,Petrol,"1,724 km",1st,"5,66,666",Delhi
1187,Maruti Suzuki,Wagon R 1.0,,2010,Manual,Petrol,"65,000 km",1st,"1,65,000",Delhi
1188,Honda,Jazz,,2015,Manual,Diesel,"45,000 km",1st,"4,25,000",Delhi
1189,Hyundai,i10,,2008,Manual,Petrol,"90,000 km",2nd,"1,10,000",Delhi
1190,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"60,000 km",1st,"2,90,000",Delhi
1191,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"57,000 km",1st,"3,40,000",Delhi
1192,Maruti Suzuki,Ertiga,,2012,Manual,CNG & Hybrids,"65,000 km",2nd,"4,45,000",Delhi
1193,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"58,000 km",1st,"5,99,000",Delhi
1194,Hyundai,Accent,,2010,Manual,CNG & Hybrids,"65,000 km",2nd,"1,75,000",Delhi
1195,-,-,,-,-,-,-,-,-,Delhi
1196,Nissan,Sunny,,2012,Manual,Diesel,"57,000 km",2nd,"2,25,000",Delhi
1197,Maruti Suzuki,Swift,,2015,Manual,CNG & Hybrids,"45,000 km",1st,"4,25,000",Delhi
1198,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",2nd,"27,50,000",Delhi
1199,Honda,City,,2015,Manual,Diesel,"55,000 km",1st,"5,40,000",Delhi
1200,Honda,City,,2020,Manual,Petrol,"7,000 km",1st,"9,95,000",Delhi
1201,BMW,X3,,2018,Automatic,Diesel,"19,500 km",1st,"48,50,000",Delhi
1202,Maruti Suzuki,Vitara Brezza,,2020,Automatic,Petrol,"24,000 km",1st,"9,95,000",Delhi
1203,Audi,A8 L,,2012,Automatic,Diesel,"27,300 km",1st,"31,00,000",Delhi
1204,Ford,Endeavour,,2016,Automatic,Diesel,"52,000 km",2nd,"22,50,000",Delhi
1205,Renault,KWID,,2018,Manual,Petrol,"58,000 km",1st,"3,85,000",Delhi
1206,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"78,000 km",2nd,"31,51,000",Delhi
1207,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"96,000 km",1st,"4,25,000",Delhi
1208,Mahindra,XUV500,,2016,Automatic,Diesel,"48,000 km",2nd,"9,50,000",Delhi
